timestamp,fov_mean,fov_std
181,18.200,4.022
182,18.100,4.149
183,16.900,4.408
184,16.400,3.893
185,16.600,3.777
186,17.200,4.185
187,17.800,4.467
188,17.900,4.332
189,16.200,4.050
190,17.600,4.648
191,16.800,4.517
192,17.600,4.671
193,17.700,4.547
194,18.800,4.131
195,18.500,4.528
196,18.000,4.243
197,17.700,4.547
198,18.000,4.243
199,16.900,4.433
200,16.800,4.492
201,17.000,4.346
202,17.400,3.978
203,17.300,4.084
204,18.800,4.131
205,18.800,4.158
206,18.900,4.040
207,18.900,4.012
208,19.800,3.553
209,20.300,3.653
210,20.500,3.171
211,19.600,3.893
212,21.200,2.530
213,21.200,2.530
214,20.300,3.592
215,22.000,0.000
216,22.000,0.000
217,19.600,3.893
218,18.900,4.012
219,17.400,4.006
220,21.300,2.214
221,17.700,6.219
222,21.300,2.214
223,20.500,3.171
224,19.700,3.743
225,20.300,3.592
226,18.900,5.507
227,19.300,4.523
228,18.333,4.359
229,18.000,4.243
230,18.900,4.040
231,19.800,4.849
232,18.000,8.433
233,19.900,4.725
234,19.889,6.333
235,22.000,0.000
236,18.400,4.671
237,20.400,3.373
238,22.000,0.000
239,21.200,2.530
240,21.300,2.214
241,22.000,0.000
242,22.000,0.000
243,22.000,0.000
244,22.000,0.000
245,22.000,0.000
246,21.000,3.162
247,22.000,0.000
248,22.000,0.000
249,22.000,0.000
250,22.000,0.000
251,22.000,0.000
252,22.000,0.000
253,22.000,0.000
254,22.000,0.000
255,22.000,0.000
256,22.000,0.000
257,22.000,0.000
258,22.000,0.000
259,22.000,0.000
260,22.000,0.000
261,22.000,0.000
262,22.000,0.000
263,22.000,0.000
264,22.000,0.000
265,22.000,0.000
266,22.000,0.000
267,22.000,0.000
268,22.000,0.000
269,22.000,0.000
270,22.000,0.000
271,22.000,0.000
272,22.000,0.000
273,22.000,0.000
274,22.000,0.000
275,22.000,0.000
276,22.000,0.000
277,22.000,0.000
278,22.000,0.000
279,22.000,0.000
280,21.300,2.214
281,22.000,0.000
282,22.000,0.000
283,22.000,0.000
284,22.000,0.000
285,22.000,0.000
286,22.000,0.000
287,22.000,0.000
288,22.000,0.000
289,22.000,0.000
290,22.000,0.000
291,22.000,0.000
292,22.000,0.000
293,20.300,3.592
294,22.000,0.000
295,22.000,0.000
296,22.000,0.000
297,22.000,0.000
298,21.200,2.530
299,22.000,0.000
300,22.000,0.000
301,22.000,0.000
302,22.000,0.000
303,22.000,0.000
304,16.200,4.022
305,22.000,0.000
306,22.000,0.000
307,22.000,0.000
308,22.000,0.000
309,22.000,0.000
310,22.000,0.000
311,22.000,0.000
312,22.000,0.000
313,20.500,3.171
314,22.000,0.000
315,22.000,0.000
316,22.000,0.000
317,22.000,0.000
318,22.000,0.000
319,22.000,0.000
320,22.000,0.000
321,22.000,0.000
322,22.000,0.000
323,22.000,0.000
324,22.000,0.000
325,22.000,0.000
326,22.000,0.000
327,22.000,0.000
328,22.000,0.000
329,22.000,0.000
330,22.000,0.000
331,22.000,0.000
332,22.000,0.000
333,22.000,0.000
334,22.000,0.000
335,22.000,0.000
336,22.000,0.000
337,22.000,0.000
338,22.000,0.000
339,22.000,0.000
340,22.000,0.000
341,22.000,0.000
342,22.000,0.000
343,22.000,0.000
344,22.000,0.000
345,22.000,0.000
346,22.000,0.000
347,22.000,0.000
348,22.000,0.000
349,22.000,0.000
350,22.000,0.000
351,21.300,2.214
352,22.000,0.000
353,22.000,0.000
354,22.000,0.000
355,22.000,0.000
356,22.000,0.000
357,22.000,0.000
358,22.000,0.000
359,22.000,0.000
360,19.100,3.755
361,22.000,0.000
362,22.000,0.000
363,22.000,0.000
364,22.000,0.000
365,22.000,0.000
366,22.000,0.000
367,22.000,0.000
368,22.000,0.000
369,22.000,0.000
370,22.000,0.000
371,22.000,0.000
372,22.000,0.000
373,22.000,0.000
374,22.000,0.000
375,22.000,0.000
376,22.000,0.000
377,22.000,0.000
378,22.000,0.000
379,22.000,0.000
380,22.000,0.000
381,22.000,0.000
382,22.000,0.000
383,22.000,0.000
384,22.000,0.000
385,22.000,0.000
386,22.000,0.000
387,22.000,0.000
388,22.000,0.000
389,22.000,0.000
390,22.000,0.000
391,22.000,0.000
392,22.000,0.000
393,22.000,0.000
394,22.000,0.000
395,22.000,0.000
396,22.000,0.000
397,22.000,0.000
398,22.000,0.000
399,22.000,0.000
400,22.000,0.000
401,22.000,0.000
402,22.000,0.000
403,22.000,0.000
404,22.000,0.000
405,22.000,0.000
406,22.000,0.000
407,22.000,0.000
408,22.000,0.000
409,22.000,0.000
410,22.000,0.000
411,15.500,3.472
412,22.000,0.000
413,22.000,0.000
414,22.000,0.000
415,22.000,0.000
416,21.200,2.530
417,20.600,2.951
418,19.700,3.713
419,19.800,3.553
420,20.500,3.171
421,20.500,3.171
422,17.300,4.084
423,18.200,4.050
424,18.300,3.917
425,18.200,4.050
426,20.300,3.592
427,20.300,3.592
428,18.700,4.270
429,14.300,0.483
430,18.100,4.149
431,17.000,4.346
432,16.100,4.122
433,16.400,3.921
434,17.800,4.442
435,15.000,2.539
436,17.400,4.006
437,19.400,4.195
438,17.100,4.254
439,17.300,4.084
440,14.800,2.616
441,17.800,4.467
442,16.200,4.050
443,14.500,2.718
444,15.900,4.228
445,16.400,3.893
446,20.300,3.592
447,17.900,4.332
448,16.400,3.921
449,17.100,4.280
450,17.900,4.332
451,17.700,4.547
452,20.200,3.795
453,18.900,4.012
454,19.400,4.195
455,19.500,4.062
456,21.200,2.530
457,21.200,2.530
458,17.100,4.254
459,15.800,3.360
460,15.300,3.592
461,17.000,4.346
462,19.400,4.195
463,18.600,4.402
464,18.700,4.270
465,18.800,4.158
466,18.700,4.270
467,18.700,4.270
468,17.000,4.346
469,17.900,4.332
470,21.200,2.530
471,22.000,0.000
472,20.300,3.592
473,17.700,4.547
474,16.200,4.022
475,18.700,4.296
476,17.900,4.358
477,17.600,4.648
478,20.300,3.592
479,17.900,4.358
480,15.500,3.504
481,16.000,4.190
482,16.400,3.921
483,17.300,4.084
484,18.700,4.296
485,18.800,4.158
486,18.100,4.149
487,18.800,4.185
488,22.000,0.000
489,18.500,4.528
490,17.700,4.547
491,20.300,3.592
492,20.200,3.795
493,18.000,4.243
494,18.400,4.648
495,18.700,4.296
496,17.600,4.648
497,18.700,4.270
498,18.600,4.402
499,17.800,4.442
500,14.800,4.237
501,19.500,4.062
502,19.500,4.035
503,16.900,4.408
504,17.300,4.084
505,20.500,3.171
506,21.200,2.530
507,19.600,3.893
508,16.900,5.953
509,18.100,4.122
510,16.300,3.974
511,19.500,4.062
512,19.400,4.195
513,17.800,4.467
514,17.000,4.346
515,19.800,3.553
516,17.100,4.254
517,17.900,4.358
518,19.400,4.222
519,18.900,4.012
520,18.200,4.050
521,16.900,3.542
522,15.700,3.335
523,18.800,4.158
524,17.900,4.358
525,18.700,4.296
526,16.800,4.492
527,18.900,4.040
528,17.500,3.894
529,18.800,4.158
530,18.600,4.402
531,18.900,4.012
532,19.600,3.893
533,17.400,3.978
534,19.400,4.195
535,19.000,3.916
536,17.200,4.185
537,16.100,4.175
538,18.700,4.296
539,16.100,4.095
540,17.400,4.006
541,18.000,4.243
542,19.500,4.035
543,16.100,4.149
544,16.500,3.837
545,15.300,3.592
546,17.100,4.254
547,16.200,4.077
548,17.600,4.648
549,17.100,4.228
550,17.300,4.084
551,19.400,4.195
552,18.600,4.427
553,18.700,4.347
554,17.800,4.442
555,20.300,3.592
556,18.700,4.296
557,19.500,4.035
558,18.600,4.402
559,17.800,4.442
560,18.600,4.402
561,17.000,4.372
562,17.100,4.254
563,16.100,4.095
564,17.900,4.358
565,17.000,4.397
566,19.500,4.035
567,17.000,4.397
568,18.000,4.243
569,17.100,4.254
570,16.000,4.163
571,17.000,4.320
572,16.700,4.572
573,15.600,3.438
574,19.900,3.381
575,19.600,3.893
576,16.200,4.050
577,18.000,4.243
578,18.700,4.270
579,18.700,4.270
580,18.900,4.012
581,17.800,4.442
582,19.300,4.347
583,17.000,4.346
584,18.700,4.347
585,19.300,4.347
586,20.500,3.171
587,17.700,4.572
588,18.900,4.012
589,20.400,3.406
590,22.000,0.000
591,21.100,2.846
592,19.500,4.035
593,18.700,4.347
594,20.300,3.592
595,19.300,4.347
596,18.600,4.402
597,20.400,3.406
598,21.200,2.530
599,19.400,4.195
600,19.400,4.195
601,22.000,0.000
602,21.200,2.530
603,22.000,0.000
604,20.400,3.406
605,20.400,3.406
606,22.000,0.000
607,17.500,4.743
608,18.700,4.296
609,22.000,0.000
610,18.100,4.149
611,18.500,4.552
612,19.300,4.373
613,20.200,3.795
614,19.700,3.713
615,20.300,3.592
616,21.200,2.530
617,20.200,3.795
618,18.600,4.427
619,16.700,4.572
620,20.200,3.795
621,21.000,3.162
622,19.600,3.893
623,22.000,0.000
624,19.600,3.893
625,22.000,0.000
626,20.300,3.592
627,19.700,3.743
628,21.200,2.530
629,19.400,4.248
630,21.000,3.162
631,20.300,3.592
632,20.100,4.012
633,21.200,2.530
634,22.000,0.000
635,21.000,3.162
636,20.200,3.795
637,19.300,4.373
638,20.200,3.824
639,21.100,2.846
640,21.300,2.214
641,16.700,4.572
642,16.200,4.022
643,16.900,4.408
644,18.500,4.528
645,17.800,4.442
646,18.700,4.296
647,20.200,3.795
648,16.800,4.492
649,17.900,4.332
650,19.600,3.864
651,18.400,4.648
652,20.200,3.795
653,17.000,4.346
654,20.300,3.592
655,18.000,4.243
656,19.500,4.035
657,16.900,4.408
658,19.500,4.062
659,20.400,3.373
660,18.800,4.185
661,18.600,4.427
662,18.400,4.671
663,20.100,4.012
664,19.500,4.062
665,18.500,4.528
666,18.000,4.269
667,21.200,2.530
668,22.000,0.000
669,18.500,4.528
670,18.700,4.296
671,18.600,4.452
672,18.700,4.296
673,16.000,4.190
674,16.300,3.945
675,19.500,4.035
676,18.500,4.577
677,17.900,4.358
678,18.600,4.402
679,19.400,4.195
680,17.800,4.492
681,15.000,3.742
682,18.500,4.528
683,16.600,4.695
684,17.500,4.743
685,18.000,4.295
686,20.300,3.592
687,17.700,4.572
688,17.800,4.467
689,18.600,4.402
690,21.100,2.846
691,19.600,3.893
692,19.500,4.062
693,17.600,6.293
694,21.200,2.530
695,18.500,4.528
696,19.300,4.347
697,20.200,3.795
698,21.100,2.846
699,21.100,2.846
700,19.300,4.373
701,21.200,2.530
702,21.100,2.846
703,22.000,0.000
704,22.000,0.000
705,21.100,2.846
706,21.200,2.530
707,20.300,3.592
708,21.200,2.530
709,22.000,0.000
710,21.100,2.846
711,21.100,2.846
712,22.000,0.000
713,20.300,3.592
714,18.300,4.785
715,20.200,3.795
716,19.300,4.347
717,16.200,4.050
718,15.100,2.514
719,14.800,2.573
720,16.300,3.974
721,15.600,3.406
722,15.500,3.504
723,14.800,2.658
724,16.100,4.122
725,16.800,4.492
726,16.800,4.492
727,17.800,4.517
728,21.100,2.846
729,18.400,4.648
730,16.900,4.458
731,15.000,3.712
732,16.200,4.077
733,16.100,4.095
734,17.100,4.228
735,16.900,4.408
736,18.800,4.185
737,15.900,4.228
738,16.800,4.492
739,17.700,4.572
740,16.800,4.517
741,16.300,3.974
742,13.400,0.516
743,16.800,4.492
744,15.500,3.504
745,15.000,3.742
746,15.500,3.472
747,18.600,4.452
748,16.100,4.122
749,15.200,3.706
750,16.300,4.029
751,14.700,2.669
752,15.300,3.683
753,17.200,4.185
754,17.200,4.185
755,13.800,0.919
756,16.900,4.408
757,13.600,0.843
758,15.500,3.504
759,16.100,4.122
760,17.800,4.467
761,14.100,2.807
762,15.000,3.742
763,16.300,4.029
764,16.300,3.974
765,15.600,3.438
766,17.900,4.358
767,16.200,4.050
768,15.000,3.742
769,13.900,0.876
770,17.100,4.280
771,14.600,2.675
772,15.300,3.622
773,15.200,3.645
774,16.500,4.767
775,17.300,4.057
776,16.800,4.492
777,14.800,2.573
778,15.900,4.228
779,15.900,4.254
780,16.500,4.743
781,16.800,4.517
782,17.600,4.671
783,16.900,4.433
784,18.400,4.671
785,15.000,3.742
786,13.800,2.936
787,13.700,2.983
788,16.000,4.190
789,14.900,3.755
790,15.800,4.315
791,15.800,4.315
792,14.800,3.853
793,18.600,4.452
794,19.200,4.517
795,17.600,4.648
796,18.400,4.671
797,14.900,3.814
798,19.200,4.517
799,14.800,3.882
800,16.600,4.695
801,14.900,3.755
802,14.100,2.846
803,15.900,4.306
804,15.500,4.503
805,16.100,4.095
806,19.400,4.248
807,15.900,4.332
808,16.900,4.408
809,18.600,4.402
810,19.300,4.347
811,15.100,3.695
812,17.000,4.320
813,19.700,3.713
814,14.000,3.018
815,15.900,4.254
816,17.100,4.254
817,17.700,4.547
818,16.900,4.433
819,15.800,4.315
820,17.200,4.158
821,18.200,4.022
822,16.200,4.077
823,17.000,4.320
824,20.500,3.171
825,17.400,3.978
826,17.000,4.422
827,16.200,4.050
828,18.600,4.402
829,17.300,4.084
830,16.700,4.596
831,16.100,4.122
832,17.400,4.006
833,17.400,4.858
834,19.400,4.195
835,15.900,4.254
836,18.000,4.243
837,17.300,4.111
838,16.600,4.695
839,17.300,4.084
840,20.500,3.171
841,21.300,2.214
842,17.600,4.719
843,19.700,3.713
844,19.700,3.713
845,19.400,4.195
846,19.000,3.887
847,18.700,4.270
848,18.900,4.040
849,17.800,4.467
850,17.700,4.547
851,17.200,4.158
852,18.600,4.427
853,18.700,4.296
854,15.500,3.504
855,16.500,3.866
856,18.700,4.322
857,18.000,4.243
858,14.900,3.814
859,16.100,4.175
860,17.100,4.228
861,18.800,4.158
862,16.000,4.216
863,15.000,2.667
864,20.400,3.373
865,15.300,3.622
866,17.400,4.881
867,16.400,3.893
868,17.000,4.372
869,16.400,3.978
870,18.100,4.149
871,16.500,3.894
872,17.700,4.572
873,17.000,4.397
874,15.900,4.254
875,15.500,3.472
876,16.600,4.671
877,17.900,4.383
878,15.400,4.600
879,17.000,4.320
880,16.100,4.175
881,15.500,3.567
882,15.800,4.367
883,13.500,0.527
884,15.300,3.561
885,15.300,3.653
886,14.800,3.824
887,15.200,3.615
888,14.300,2.791
889,14.300,2.869
890,14.900,3.814
891,14.300,2.830
892,15.400,3.596
893,16.400,3.950
894,16.700,4.644
895,15.200,3.676
896,16.400,3.921
897,16.300,4.001
898,18.800,4.158
899,16.100,4.149
900,17.900,4.332
901,15.900,4.254
902,16.900,4.458
903,14.200,2.936
904,16.900,4.458
905,16.600,4.719
906,15.900,4.280
907,15.100,3.725
908,17.100,4.254
909,15.900,4.254
910,15.800,4.315
911,16.000,4.163
912,15.800,4.341
913,16.400,3.921
914,16.800,4.566
915,15.300,3.622
916,16.900,4.433
917,17.900,4.358
918,16.800,4.492
919,18.800,4.211
920,19.000,3.887
921,18.600,4.402
922,18.600,4.402
923,19.600,3.893
924,19.500,4.035
925,18.800,4.158
926,18.800,4.158
927,19.100,3.755
928,21.300,2.214
929,18.600,4.402
930,18.000,4.243
931,19.500,4.035
932,18.900,4.012
933,19.500,4.035
934,17.000,4.372
935,21.300,2.214
936,16.800,4.541
937,18.600,4.402
938,18.600,4.427
939,17.900,4.332
940,15.900,4.280
941,18.400,4.719
942,18.200,4.050
943,19.000,3.887
944,17.300,4.057
945,16.200,4.104
946,18.700,4.296
947,17.600,4.671
948,18.000,4.243
949,18.200,4.022
950,15.200,3.676
951,16.700,3.713
952,16.600,4.671
953,14.900,3.814
954,15.000,3.771
955,18.800,4.158
956,15.100,3.665
957,15.900,4.280
958,15.200,3.645
959,14.800,3.824
960,13.900,2.998
961,16.700,4.620
962,14.600,3.950
963,16.800,4.566
964,15.400,4.600
965,17.700,4.547
966,15.900,4.228
967,18.400,4.671
968,16.700,4.620
969,18.500,4.601
970,20.300,3.653
971,20.300,3.592
972,20.100,4.012
973,20.100,4.012
974,19.200,4.517
975,17.400,4.881
976,18.100,5.043
977,18.200,4.917
978,17.400,4.881
979,15.800,4.367
980,14.600,3.950
981,14.000,3.018
982,17.500,4.767
983,17.500,4.767
984,19.100,4.677
985,17.200,5.073
986,19.500,4.035
987,18.600,4.452
988,14.700,4.029
989,15.500,4.528
990,14.800,3.910
991,18.300,4.785
992,16.700,4.620
993,17.300,4.968
994,18.200,4.940
995,19.200,4.517
996,17.300,4.990
997,15.200,4.709
998,16.200,5.007
999,19.300,4.347
1000,19.100,4.677
1001,16.400,4.858
1002,16.600,4.671
1003,17.600,4.695
1004,18.400,4.695
1005,19.100,4.677
1006,16.600,4.742
1007,21.000,3.162
1008,17.700,4.596
1009,20.300,3.592
1010,19.200,4.541
1011,17.200,5.073
1012,15.000,3.830
1013,15.700,4.423
1014,17.400,4.881
1015,15.900,4.358
1016,18.500,4.601
1017,17.900,4.332
1018,18.000,4.320
1019,17.000,4.346
1020,17.300,4.990
1021,18.300,4.809
1022,19.400,4.195
1023,17.100,4.228
1024,17.100,4.254
1025,19.600,3.893
1026,17.900,4.358
1027,16.700,4.644
1028,16.900,4.458
1029,17.000,4.320
1030,17.200,4.211
1031,17.900,4.358
1032,15.300,3.622
1033,16.500,4.767
1034,15.700,4.448
1035,16.200,4.131
1036,16.800,4.541
1037,14.800,3.882
1038,15.700,4.398
1039,15.300,3.592
1040,15.500,3.472
1041,15.600,4.477
1042,15.800,4.367
1043,15.900,4.254
1044,16.200,4.077
1045,14.500,2.677
1046,16.000,4.190
1047,15.800,4.341
1048,16.600,3.836
1049,17.800,4.492
1050,14.200,2.860
1051,17.500,4.767
1052,17.900,4.332
1053,17.100,4.228
1054,15.900,4.228
1055,15.000,3.801
1056,16.200,4.077
1057,15.000,3.742
1058,15.200,3.706
1059,14.900,3.843
1060,15.800,4.315
1061,15.100,3.695
1062,16.800,4.517
1063,14.700,3.889
1064,15.800,4.341
1065,14.000,2.828
1066,15.700,4.398
1067,16.700,4.644
1068,17.700,4.547
1069,14.000,2.906
1070,12.800,0.789
1071,13.400,1.174
1072,15.700,4.347
1073,16.500,4.790
1074,14.800,3.853
1075,15.200,3.676
1076,14.600,3.978
1077,15.200,3.676
1078,15.300,3.622
1079,13.300,0.949
1080,14.400,2.797
1081,16.700,4.596
1082,15.900,4.254
1083,16.100,4.228
1084,15.200,3.736
1085,19.400,4.195
1086,18.000,4.269
1087,17.700,4.596
1088,17.900,4.408
1089,18.200,4.050
1090,18.100,4.175
1091,18.800,4.158
1092,16.600,3.806
1093,16.300,4.057
1094,15.500,3.504
1095,17.800,4.442
1096,17.800,4.492
1097,18.200,4.022
1098,15.200,3.645
1099,15.400,3.534
1100,14.700,3.917
1101,15.900,4.358
1102,15.400,4.575
1103,16.500,3.837
1104,16.200,4.077
1105,17.000,4.320
1106,14.100,2.846
1107,15.300,3.592
1108,17.100,4.228
1109,17.400,4.033
1110,15.800,4.341
1111,16.900,4.433
1112,15.600,3.406
1113,16.300,4.029
1114,18.700,4.347
1115,16.100,4.202
1116,16.200,4.104
1117,18.700,4.270
1118,16.400,3.921
1119,17.900,4.358
1120,16.000,4.163
1121,17.200,4.211
1122,16.800,4.541
1123,16.900,4.433
1124,14.200,4.131
1125,17.800,4.517
1126,15.400,3.534
1127,16.600,4.671
1128,16.200,4.050
1129,17.700,4.572
1130,16.800,4.590
1131,15.300,3.653
1132,15.900,4.280
1133,17.800,4.492
1134,17.900,4.408
1135,14.200,2.781
1136,17.900,4.358
1137,17.100,4.228
1138,15.500,3.567
1139,14.900,3.814
1140,18.200,4.050
1141,17.600,4.719
1142,17.200,4.237
1143,15.900,4.306
1144,16.300,4.029
1145,17.400,3.978
1146,17.600,4.671
1147,17.900,4.358
1148,16.300,3.945
1149,16.000,4.243
1150,20.400,3.373
1151,16.100,4.149
1152,16.900,4.433
1153,17.600,4.648
1154,17.800,4.442
1155,16.000,4.163
1156,17.800,4.467
1157,16.700,4.596
1158,19.400,4.195
1159,17.000,4.346
1160,18.700,4.322
1161,16.800,4.566
1162,18.000,4.243
1163,18.300,4.785
1164,17.500,4.790
1165,18.500,4.601
1166,17.900,4.408
1167,19.500,4.035
1168,16.500,3.837
1169,18.800,4.158
1170,17.800,4.442
1171,16.800,4.517
1172,17.200,5.073
1173,17.500,4.790
1174,15.800,4.341
1175,21.200,2.530
1176,15.700,4.398
1177,17.900,4.332
1178,18.700,4.296
1179,17.600,4.695
1180,17.800,4.467
1181,17.800,4.442
1182,17.600,4.719
1183,18.700,4.296
1184,16.700,4.644
1185,20.400,3.406
1186,18.000,4.269
1187,18.800,4.211
1188,16.800,4.517
1189,19.000,3.887
1190,19.600,3.893
1191,18.500,4.577
1192,19.400,4.222
1193,18.400,4.695
1194,19.500,4.035
1195,19.800,3.553
1196,22.000,0.000
1197,21.200,2.530
1198,18.900,4.040
1199,20.600,2.951
1200,19.400,4.222
1201,19.800,3.553
1202,20.300,3.592
1203,19.000,3.887
1204,19.800,3.553
1205,20.500,3.171
1206,17.500,4.813
1207,19.700,3.713
1208,17.500,4.790
1209,21.300,2.214
1210,18.000,4.243
1211,19.400,4.222
1212,18.500,4.601
1213,18.700,4.322
1214,18.400,4.648
1215,19.400,4.195
1216,16.600,3.777
1217,18.000,4.243
1218,17.700,4.620
1219,17.700,4.644
1220,20.300,3.592
1221,16.000,4.269
1222,19.700,3.713
1223,15.500,3.472
1224,22.000,0.000
1225,13.300,1.059
1226,21.100,2.846
1227,15.700,4.423
1228,18.500,4.601
1229,16.300,3.974
1230,20.300,3.653
1231,14.500,4.007
1232,19.500,4.089
1233,18.300,4.809
1234,18.700,4.270
1235,17.400,4.881
1236,17.900,4.358
1237,18.100,4.149
1238,18.300,4.809
1239,17.700,4.620
1240,17.700,4.596
1241,19.600,3.893
1242,17.900,4.358
1243,21.100,2.846
1244,18.600,4.427
1245,20.400,3.373
1246,22.000,0.000
1247,21.100,2.846
1248,22.000,0.000
1249,21.100,2.846
1250,21.200,2.530
1251,22.000,0.000
1252,22.000,0.000
1253,22.000,0.000
1254,21.300,2.214
1255,22.000,0.000
1256,22.000,0.000
1257,21.000,3.162
1258,21.300,2.214
1259,21.300,2.214
1260,18.500,4.577
1261,18.700,4.296
1262,17.700,4.572
1263,21.200,2.530
1264,18.800,4.158
1265,20.600,2.951
1266,20.500,3.171
1267,20.600,2.951
1268,21.300,2.214
1269,17.800,4.541
1270,20.500,3.171
1271,17.800,4.492
1272,21.300,2.214
1273,19.400,4.195
1274,21.200,2.530
1275,21.300,2.214
1276,17.000,4.320
1277,22.000,0.000
1278,21.200,2.530
1279,21.100,2.846
1280,22.000,0.000
1281,21.200,2.530
1282,22.000,0.000
1283,22.000,0.000
1284,21.200,2.530
1285,20.400,3.406
1286,20.300,3.592
1287,20.400,3.373
1288,20.500,3.171
1289,21.300,2.214
1290,19.000,3.916
1291,21.100,2.846
1292,20.400,3.373
1293,21.200,2.530
1294,22.000,0.000
1295,21.200,2.530
1296,21.300,2.214
1297,21.100,2.846
1298,22.000,0.000
1299,21.200,2.530
1300,22.000,0.000
1301,21.300,2.214
1302,21.300,2.214
1303,20.600,2.951
1304,22.000,0.000
1305,22.000,0.000
1306,20.600,2.951
1307,22.000,0.000
1308,21.100,2.846
1309,20.500,3.171
1310,20.500,3.171
1311,20.300,3.592
1312,19.600,3.864
1313,20.500,3.171
1314,17.900,4.358
1315,19.600,3.864
1316,17.200,4.158
1317,20.400,3.373
1318,17.500,4.767
1319,20.200,3.795
1320,17.700,4.596
1321,18.600,4.427
1322,18.600,4.452
1323,19.500,4.035
1324,17.800,4.492
1325,20.100,4.012
1326,16.700,4.596
1327,18.500,4.552
1328,17.600,4.719
1329,17.100,4.254
1330,18.000,4.243
1331,17.200,4.158
1332,17.800,4.442
1333,18.400,4.671
1334,18.500,4.552
1335,16.900,4.458
1336,16.400,3.978
1337,17.400,4.881
1338,17.600,4.719
1339,17.600,4.695
1340,18.400,4.671
1341,19.400,4.248
1342,19.400,4.195
1343,17.800,4.467
1344,18.500,4.601
1345,18.300,4.809
1346,16.900,4.458
1347,17.600,4.671
1348,18.000,4.295
1349,17.900,4.358
1350,18.600,4.502
1351,20.200,3.795
1352,18.100,4.122
1353,18.800,4.158
1354,16.800,4.541
1355,17.300,4.138
1356,18.600,4.452
1357,17.500,4.790
1358,18.000,4.243
1359,19.600,3.950
