timestamp,fov_mean,fov_std
181,19.800,3.553
182,21.200,2.530
183,21.300,2.214
184,22.000,0.000
185,21.300,2.214
186,21.300,2.214
187,21.300,2.214
188,21.200,2.530
189,19.700,3.713
190,19.800,3.553
191,20.500,3.171
192,20.500,3.171
193,22.000,0.000
194,20.600,2.951
195,19.100,3.755
196,21.200,2.530
197,20.500,3.171
198,19.200,3.615
199,22.000,0.000
200,19.700,3.713
201,21.300,2.214
202,19.700,3.713
203,20.500,3.171
204,19.800,3.553
205,20.500,3.171
206,19.600,3.864
207,20.500,3.171
208,18.800,4.131
209,19.800,3.553
210,19.700,3.713
211,20.400,3.373
212,19.000,3.887
213,22.000,0.000
214,19.700,3.713
215,19.800,3.553
216,21.300,2.214
217,17.300,4.057
218,19.000,3.887
219,19.800,3.553
220,18.100,4.122
221,17.400,3.978
222,18.800,4.131
223,21.300,2.214
224,18.900,4.012
225,16.700,3.683
226,18.900,4.012
227,19.700,3.713
228,17.300,4.057
229,19.800,3.553
230,19.600,3.864
231,20.500,3.171
232,20.600,2.951
233,17.500,3.894
234,18.100,4.122
235,21.200,2.530
236,20.600,2.951
237,22.000,0.000
238,22.000,0.000
239,20.500,3.171
240,21.300,2.214
241,21.300,2.214
242,22.000,0.000
243,19.800,3.553
244,19.700,3.713
245,21.300,2.214
246,19.600,3.864
247,19.800,3.553
248,19.800,3.553
249,19.100,3.755
250,19.100,3.755
251,19.800,3.553
252,20.500,3.171
253,21.200,2.530
254,20.400,3.373
255,20.400,3.373
256,18.200,4.022
257,18.300,3.917
258,19.700,3.713
259,18.200,4.022
260,18.100,4.122
261,18.900,4.012
262,18.100,4.122
263,16.700,3.683
264,18.100,4.122
265,20.500,3.171
266,19.000,3.887
267,19.700,3.713
268,19.600,3.864
269,18.900,4.012
270,18.100,4.122
271,19.100,3.755
272,19.800,3.553
273,18.800,4.131
274,18.100,4.122
275,20.400,3.373
276,18.200,4.022
277,21.300,2.214
278,21.300,2.214
279,21.100,2.846
280,19.700,3.713
281,20.400,3.373
282,21.200,2.530
283,22.000,0.000
284,19.500,4.035
285,21.200,2.530
286,20.600,2.951
287,21.200,2.530
288,22.000,0.000
289,20.500,3.171
290,22.000,0.000
291,21.300,2.214
292,22.000,0.000
293,21.200,2.530
294,22.000,0.000
295,22.000,0.000
296,22.000,0.000
297,22.000,0.000
298,22.000,0.000
299,20.400,3.373
300,19.900,3.381
301,21.200,2.530
302,20.500,3.171
303,17.700,3.713
304,20.400,3.373
305,20.400,3.373
306,20.500,3.171
307,19.600,3.893
308,21.200,2.530
309,22.000,0.000
310,21.300,2.214
311,22.000,0.000
312,22.000,0.000
313,22.000,0.000
314,22.000,0.000
315,22.000,0.000
316,22.000,0.000
317,22.000,0.000
318,22.000,0.000
319,21.200,2.530
320,22.000,0.000
321,22.000,0.000
322,22.000,0.000
323,22.000,0.000
324,22.000,0.000
325,22.000,0.000
326,22.000,0.000
327,22.000,0.000
328,22.000,0.000
329,22.000,0.000
330,18.200,4.022
331,20.500,3.171
332,22.000,0.000
333,19.700,3.713
334,21.200,2.530
335,21.200,2.530
336,20.600,2.951
337,18.900,4.012
338,17.300,4.057
339,18.700,4.296
340,19.000,3.887
341,19.700,3.713
342,18.900,4.012
343,16.500,3.808
344,17.300,4.057
345,19.000,3.887
346,20.400,3.373
347,17.400,3.978
348,15.800,3.327
349,17.200,4.158
350,19.000,3.887
351,17.200,4.158
352,18.900,4.012
353,17.400,3.978
354,17.300,4.084
355,18.300,3.917
356,17.300,4.057
357,18.900,4.012
358,20.300,3.592
359,22.000,0.000
360,22.000,0.000
361,22.000,0.000
362,22.000,0.000
363,22.000,0.000
364,22.000,0.000
365,22.000,0.000
366,21.300,2.214
367,22.000,0.000
368,20.500,3.171
369,18.100,4.122
370,21.300,2.214
371,18.900,4.012
372,19.600,3.864
373,19.600,3.893
374,20.500,3.171
375,19.600,3.864
376,17.200,4.131
377,19.900,3.381
378,19.100,3.755
379,20.500,3.171
380,19.600,3.893
381,18.900,4.012
382,22.000,0.000
383,22.000,0.000
384,21.300,2.214
385,21.200,2.530
386,22.000,0.000
387,21.300,2.214
388,21.200,2.530
389,19.900,3.381
390,19.600,3.864
391,19.700,3.713
392,18.800,4.158
393,20.600,2.951
394,19.600,3.893
395,19.700,3.713
396,18.700,4.296
397,20.400,3.373
398,19.700,3.713
399,19.800,3.553
400,18.100,4.122
401,18.900,4.012
402,19.800,3.553
403,19.800,3.553
404,20.400,3.373
405,19.700,3.743
406,20.500,3.171
407,18.800,4.131
408,18.800,4.158
409,20.300,3.592
410,19.900,3.381
411,19.700,3.713
412,18.000,4.243
413,20.500,3.171
414,19.700,3.713
415,19.000,3.887
416,19.700,3.713
417,19.000,3.887
418,20.300,3.592
419,19.100,3.755
420,18.900,4.012
421,20.300,3.592
422,20.400,3.406
423,17.500,3.894
424,19.700,3.713
425,18.900,4.012
426,18.600,4.402
427,18.800,4.158
428,17.400,3.978
429,20.400,3.373
430,17.200,4.158
431,20.400,3.373
432,19.900,3.381
433,20.500,3.171
434,17.300,4.057
435,19.600,3.893
436,20.400,3.373
437,18.900,4.012
438,17.500,3.894
439,19.700,3.743
440,19.600,3.893
441,19.000,3.887
442,21.200,2.530
443,20.500,3.171
444,22.000,0.000
445,21.200,2.530
446,22.000,0.000
447,22.000,0.000
448,20.600,2.951
449,20.500,3.171
450,18.800,4.131
451,18.900,4.012
452,19.000,3.887
453,19.700,3.713
454,17.500,3.894
455,18.300,3.917
456,17.300,4.057
457,18.900,4.012
458,16.000,3.197
459,19.000,3.887
460,19.000,3.887
461,17.400,4.006
462,20.500,3.171
463,18.000,4.216
464,17.600,3.806
465,16.600,3.777
466,18.600,4.402
467,22.000,0.000
468,21.100,2.846
469,22.000,0.000
470,21.300,2.214
471,20.600,2.951
472,21.100,2.846
473,19.600,3.893
474,21.200,2.530
475,19.600,3.893
476,21.200,2.530
477,17.100,4.254
478,19.700,3.713
479,18.800,4.131
480,19.400,4.195
481,18.200,4.022
482,17.200,4.131
483,18.800,4.158
484,18.000,4.216
485,16.700,3.683
486,21.300,2.214
487,22.000,0.000
488,19.800,3.553
489,20.400,3.406
490,19.700,3.713
491,22.000,0.000
492,22.000,0.000
493,22.000,0.000
494,22.000,0.000
495,22.000,0.000
496,22.000,0.000
497,22.000,0.000
498,22.000,0.000
499,22.000,0.000
500,22.000,0.000
501,22.000,0.000
502,19.800,3.553
503,22.000,0.000
504,20.500,3.171
505,22.000,0.000
506,20.600,2.951
507,22.000,0.000
508,22.000,0.000
509,22.000,0.000
510,22.000,0.000
511,22.000,0.000
512,22.000,0.000
513,22.000,0.000
514,22.000,0.000
515,22.000,0.000
516,22.000,0.000
517,20.300,3.592
518,22.000,0.000
519,21.200,2.530
520,21.300,2.214
521,21.300,2.214
522,21.200,2.530
523,19.600,3.864
524,21.200,2.530
525,22.000,0.000
526,22.000,0.000
527,22.000,0.000
528,21.300,2.214
529,20.600,2.951
530,18.900,4.012
531,22.000,0.000
532,20.600,2.951
533,19.900,3.381
534,19.800,3.553
535,22.000,0.000
536,21.300,2.214
537,18.900,4.012
538,20.500,3.171
539,19.600,3.893
540,22.000,0.000
541,18.000,4.243
542,19.600,3.893
543,19.600,3.893
544,15.600,3.438
545,19.100,3.755
546,18.700,4.270
547,20.500,3.171
548,20.300,3.592
549,19.600,3.864
550,19.700,3.743
551,18.700,4.270
552,18.100,4.149
553,21.300,2.214
554,18.100,4.122
555,19.900,3.381
556,18.900,5.363
557,19.600,3.864
558,20.500,3.171
559,21.200,2.530
560,19.400,4.195
561,21.200,2.530
562,21.100,2.846
563,17.300,4.084
564,19.000,3.887
565,19.600,3.864
566,17.200,4.131
567,18.200,4.022
568,18.200,4.050
569,17.400,3.978
570,16.400,3.921
571,19.600,3.864
572,17.000,4.320
573,19.700,3.713
574,18.900,4.040
575,16.600,3.748
576,18.200,4.022
577,16.600,3.748
578,18.800,4.158
579,15.600,3.438
580,17.400,4.006
581,18.800,4.131
582,18.700,4.296
583,18.100,4.122
584,16.200,4.022
585,17.200,4.185
586,18.900,4.012
587,19.700,3.713
588,18.100,4.122
589,17.300,4.111
590,18.800,4.158
591,18.100,4.149
592,19.900,3.381
593,20.400,3.373
594,22.000,0.000
595,22.000,0.000
596,21.300,2.214
597,22.000,0.000
598,22.000,0.000
599,22.000,0.000
600,22.000,0.000
601,22.000,0.000
602,22.000,0.000
603,22.000,0.000
604,22.000,0.000
605,22.000,0.000
606,22.000,0.000
607,22.000,0.000
608,22.000,0.000
609,22.000,0.000
610,22.000,0.000
611,22.000,0.000
612,22.000,0.000
613,22.000,0.000
614,22.000,0.000
615,21.100,2.846
616,21.200,2.530
617,20.400,3.373
618,22.000,0.000
619,22.000,0.000
620,22.000,0.000
621,21.300,2.214
622,21.300,2.214
623,22.000,0.000
624,22.000,0.000
625,22.000,0.000
626,22.000,0.000
627,21.300,2.214
628,20.500,3.171
629,22.000,0.000
630,22.000,0.000
631,22.000,0.000
632,22.000,0.000
633,22.000,0.000
634,22.000,0.000
635,22.000,0.000
636,22.000,0.000
637,22.000,0.000
638,22.000,0.000
639,22.000,0.000
640,21.300,2.214
641,22.000,0.000
642,21.200,2.530
643,19.600,3.893
644,21.300,2.214
645,19.600,3.893
646,20.400,3.373
647,18.800,4.158
648,20.500,3.171
649,20.500,3.171
650,20.300,3.592
651,19.700,3.713
652,18.300,3.917
653,18.800,4.158
654,19.000,3.887
655,18.700,4.270
656,18.900,4.012
657,15.600,3.438
658,18.900,4.040
659,19.000,3.887
660,17.200,4.158
661,18.000,4.243
662,17.500,3.894
663,20.400,3.406
664,18.800,4.158
665,16.600,3.777
666,18.100,4.149
667,17.600,3.836
668,20.400,3.373
669,18.200,4.022
670,20.600,2.951
671,20.500,3.171
672,20.600,2.951
673,16.300,3.974
674,19.100,3.755
675,18.200,4.022
676,17.500,3.894
677,19.700,3.713
678,18.200,4.022
679,20.400,3.406
680,19.800,3.553
681,19.800,3.553
682,21.300,2.214
683,22.000,0.000
684,18.900,4.012
685,20.500,3.171
686,22.000,0.000
687,21.200,2.530
688,20.500,3.171
689,20.600,2.951
690,21.300,2.214
691,19.100,3.755
692,21.200,2.530
693,20.400,3.373
694,22.000,0.000
695,21.300,2.214
696,22.000,0.000
697,22.000,0.000
698,22.000,0.000
699,22.000,0.000
700,22.000,0.000
701,22.000,0.000
702,22.000,0.000
703,22.000,0.000
704,21.300,2.214
705,21.200,2.530
706,21.200,2.530
707,21.300,2.214
708,21.200,2.530
709,20.400,3.406
710,21.200,2.530
711,22.000,0.000
712,21.300,2.214
713,21.200,2.530
714,22.000,0.000
715,22.000,0.000
716,21.300,2.214
717,20.500,3.171
718,21.100,2.846
719,22.000,0.000
720,22.000,0.000
721,22.000,0.000
722,21.300,2.214
723,22.000,0.000
724,21.300,2.214
725,20.600,2.951
726,22.000,0.000
727,20.300,3.592
728,20.300,3.592
729,20.500,3.171
730,19.300,4.347
731,21.300,2.214
732,19.600,3.864
733,20.600,2.951
734,19.700,3.713
735,21.100,2.846
736,18.800,4.131
737,22.000,0.000
738,17.600,3.806
739,21.300,2.214
740,19.800,3.553
741,21.200,2.530
742,19.900,3.381
743,18.400,3.806
744,20.400,3.373
745,20.300,5.376
746,20.400,3.373
747,21.200,2.530
748,17.100,4.280
749,21.200,2.530
750,20.300,3.592
751,20.400,3.373
752,19.600,3.893
753,21.300,2.214
754,19.000,3.887
755,21.200,2.530
756,18.000,4.243
757,19.700,3.713
758,19.800,3.553
759,19.600,3.893
760,18.100,4.122
761,19.400,4.195
762,19.600,3.864
763,18.100,4.149
764,22.000,0.000
765,17.300,4.084
766,22.000,0.000
767,16.600,3.777
768,18.900,4.040
769,17.200,4.158
770,20.300,3.592
771,17.400,3.978
772,16.700,3.713
773,18.200,4.050
774,17.400,3.978
775,19.900,3.381
776,15.800,3.360
777,16.800,3.615
778,16.300,3.974
779,18.900,4.012
780,19.500,4.062
781,17.100,4.254
782,21.200,2.530
783,21.200,2.530
784,18.000,4.243
785,20.500,3.171
786,19.000,3.887
787,20.600,2.951
788,19.500,4.035
789,21.200,2.530
790,22.000,0.000
791,21.200,2.530
792,22.000,0.000
793,22.000,0.000
794,22.000,0.000
795,22.000,0.000
796,19.700,3.713
797,22.000,0.000
798,22.000,0.000
799,18.700,4.270
800,21.100,2.846
801,19.600,3.864
802,18.900,4.040
803,16.400,3.893
804,17.700,4.547
805,16.800,3.645
806,18.100,4.149
807,17.700,4.572
808,19.400,4.195
809,17.800,4.467
810,19.400,4.195
811,16.900,4.408
812,14.900,2.558
813,18.800,4.131
814,16.400,3.893
815,16.000,4.163
816,15.800,3.327
817,18.000,4.243
818,15.400,3.534
819,16.400,3.921
820,17.000,4.320
821,18.100,4.149
822,19.500,4.035
823,16.400,3.893
824,18.600,4.402
825,18.200,4.022
826,16.400,3.950
827,16.500,3.866
828,17.200,4.158
829,19.700,3.713
830,18.100,4.149
831,18.700,4.270
832,19.400,4.195
833,19.700,3.713
834,19.500,4.035
835,19.900,3.381
836,21.100,2.846
837,20.400,3.406
838,15.300,3.622
839,19.000,3.887
840,18.800,4.158
841,20.600,2.951
842,18.000,4.243
843,19.900,3.381
844,19.600,3.893
845,21.200,2.530
846,18.700,4.270
847,19.700,3.713
848,19.700,3.713
849,19.700,3.713
850,18.100,4.122
851,20.500,3.171
852,19.700,3.743
853,19.500,4.035
854,18.000,4.243
855,18.700,4.270
856,19.800,3.553
857,18.000,4.269
858,18.900,4.012
859,17.100,4.228
860,18.400,3.806
861,18.700,4.296
862,19.600,3.864
863,15.200,3.615
864,17.400,4.006
865,17.500,3.894
866,16.500,3.837
867,17.800,4.442
868,17.200,4.185
869,16.300,4.029
870,17.100,4.254
871,19.500,4.035
872,17.100,4.228
873,15.400,3.534
874,17.400,4.006
875,17.000,4.346
876,20.400,3.406
877,16.100,4.122
878,18.600,4.402
879,18.800,4.158
880,17.200,4.158
881,15.700,3.401
882,15.700,3.401
883,15.600,3.406
884,18.100,4.149
885,17.000,4.320
886,15.400,3.502
887,15.700,3.401
888,17.800,4.442
889,17.200,4.158
890,16.100,4.095
891,16.300,3.945
892,18.000,4.243
893,18.900,4.040
894,20.300,3.592
895,17.000,4.320
896,18.700,4.270
897,16.400,3.921
898,18.700,4.296
899,17.000,4.320
900,17.400,4.033
901,17.300,4.111
902,17.400,3.978
903,18.200,4.022
904,18.900,4.012
905,16.300,3.945
906,18.100,4.122
907,15.700,3.401
908,18.700,4.270
909,20.500,3.171
910,20.400,3.373
911,19.100,3.755
912,19.400,4.195
913,22.000,0.000
914,20.500,3.171
915,22.000,0.000
916,20.300,3.592
917,20.400,3.373
918,21.200,2.530
919,21.200,2.530
920,20.500,3.171
921,20.500,3.171
922,20.500,3.171
923,20.600,2.951
924,20.400,3.373
925,19.700,3.713
926,21.100,2.846
927,21.300,2.214
928,19.700,3.743
929,20.500,3.171
930,18.900,4.040
931,19.700,3.713
932,20.400,3.373
933,18.000,4.269
934,18.700,4.270
935,19.700,3.713
936,19.600,3.864
937,19.600,3.893
938,18.700,4.270
939,18.100,4.122
940,16.100,4.095
941,17.000,4.346
942,17.200,4.158
943,19.500,4.035
944,19.700,3.713
945,18.600,4.427
946,18.000,4.269
947,17.400,3.978
948,20.500,3.171
949,20.600,2.951
950,21.200,2.530
951,20.500,3.171
952,20.600,2.951
953,18.900,4.012
954,22.000,0.000
955,22.000,0.000
956,22.000,0.000
957,21.100,2.846
958,21.200,2.530
959,19.600,3.893
960,21.100,2.846
961,18.900,4.040
962,21.200,2.530
963,18.900,4.040
964,18.700,4.296
965,19.300,4.347
966,19.800,3.553
967,22.000,0.000
968,22.000,0.000
969,22.000,0.000
970,21.200,2.530
971,18.000,4.243
972,22.000,0.000
973,17.800,4.442
974,18.800,4.158
975,17.800,4.442
976,18.800,4.158
977,21.300,2.214
978,17.900,4.358
979,18.800,4.158
980,18.800,4.158
981,18.700,4.270
982,17.800,4.442
983,18.700,4.270
984,16.900,4.433
985,18.500,4.528
986,17.900,4.358
987,19.500,4.035
988,20.400,3.373
989,18.800,4.158
990,19.600,3.864
991,20.400,3.373
992,17.900,4.358
993,16.300,4.001
994,17.000,3.464
995,18.800,4.158
996,19.300,4.347
997,17.800,4.467
998,18.300,3.917
999,18.700,4.322
1000,15.500,3.504
1001,17.300,4.084
1002,15.300,3.592
1003,15.700,3.368
1004,16.100,4.122
1005,16.600,4.671
1006,17.100,4.254
1007,16.100,4.095
1008,15.100,3.665
1009,15.200,3.615
1010,15.500,3.504
1011,16.100,4.122
1012,16.300,3.974
1013,16.400,3.921
1014,18.800,4.158
1015,16.700,4.620
1016,18.100,4.149
1017,16.100,4.122
1018,17.000,4.320
1019,17.800,4.442
1020,17.000,4.346
1021,16.200,4.050
1022,17.200,4.185
1023,17.200,4.185
1024,17.700,4.547
1025,16.500,3.837
1026,15.000,3.742
1027,16.900,4.408
1028,14.300,5.774
1029,19.500,4.035
1030,19.500,4.062
1031,16.800,4.492
1032,17.600,4.648
1033,17.600,4.648
1034,16.900,4.408
1035,16.700,4.596
1036,17.100,4.254
1037,19.200,4.517
1038,15.900,4.228
1039,17.700,4.547
1040,18.400,4.648
1041,17.500,4.743
1042,20.200,3.795
1043,20.200,3.795
1044,20.200,3.795
1045,17.800,4.442
1046,19.300,4.347
1047,18.600,4.402
1048,17.700,4.547
1049,18.600,4.402
1050,19.600,3.893
1051,17.900,4.358
1052,16.800,4.492
1053,19.300,4.347
1054,15.500,3.440
1055,16.300,4.001
1056,15.600,3.406
1057,16.100,4.122
1058,16.400,3.893
1059,15.900,3.247
1060,19.000,3.887
1061,17.900,4.332
1062,15.700,3.368
1063,16.700,3.713
1064,18.200,4.022
1065,16.800,4.492
1066,17.100,4.254
1067,16.300,3.974
1068,15.400,3.534
1069,18.000,4.243
1070,16.200,4.050
1071,15.800,4.315
1072,17.500,4.767
1073,17.900,4.358
1074,19.300,4.347
1075,16.800,4.492
1076,18.000,4.269
1077,16.000,4.190
1078,17.800,4.442
1079,18.500,4.528
1080,18.600,4.402
1081,18.600,4.402
1082,19.300,4.347
1083,18.700,4.296
1084,19.400,4.195
1085,18.600,4.402
1086,19.600,3.893
1087,18.600,4.402
1088,18.500,4.528
1089,18.000,4.243
1090,16.700,3.683
1091,20.500,3.171
1092,20.500,3.171
1093,19.700,3.743
1094,18.900,4.012
1095,22.000,0.000
1096,21.200,2.530
1097,21.100,2.846
1098,19.700,3.713
1099,19.700,3.713
1100,20.400,3.406
1101,22.000,0.000
1102,20.500,3.171
1103,22.000,0.000
1104,18.000,4.269
1105,19.500,4.035
1106,18.600,4.402
1107,18.500,4.577
1108,19.600,3.864
1109,18.000,4.243
1110,20.400,3.373
1111,20.300,3.653
1112,18.700,4.270
1113,20.400,3.373
1114,17.000,4.346
1115,19.600,3.893
1116,18.000,4.269
1117,18.700,4.270
1118,15.600,3.438
1119,17.700,4.572
1120,17.000,4.320
1121,16.200,4.050
1122,16.900,4.408
1123,17.700,4.547
1124,21.100,2.846
1125,18.600,4.402
1126,18.700,4.296
1127,18.600,4.402
1128,17.600,4.648
1129,18.700,4.270
1130,21.100,2.846
1131,21.200,2.530
1132,19.400,4.195
1133,18.600,4.402
1134,19.400,4.195
1135,17.800,4.442
1136,16.400,3.921
1137,17.400,4.006
1138,17.000,4.320
1139,17.100,4.254
1140,17.100,4.280
1141,15.600,3.438
1142,17.200,4.158
1143,17.000,4.320
1144,17.200,4.158
1145,14.800,2.616
1146,18.100,4.122
1147,16.900,4.408
1148,17.300,4.084
1149,17.200,4.185
1150,17.900,4.358
1151,16.300,3.974
1152,17.100,4.254
1153,20.400,3.373
1154,15.000,3.742
1155,15.000,3.712
1156,15.900,4.254
1157,17.500,4.767
1158,17.300,4.968
1159,16.600,4.648
1160,21.100,2.846
1161,18.400,4.671
1162,21.100,2.846
1163,19.500,4.062
1164,19.200,4.517
1165,18.800,4.158
1166,17.800,4.442
1167,19.200,4.517
1168,17.100,4.228
1169,15.100,3.665
1170,17.800,4.442
1171,14.300,2.791
1172,16.600,3.748
1173,18.900,4.040
1174,17.900,4.358
1175,17.300,4.084
1176,19.800,3.553
1177,19.800,3.553
1178,19.700,3.713
1179,18.800,4.158
1180,19.600,3.864
1181,18.400,3.806
1182,15.600,3.438
1183,15.200,3.645
1184,16.300,3.974
1185,16.100,4.095
1186,19.500,4.035
1187,14.100,2.885
1188,17.200,4.158
1189,17.800,4.442
1190,19.400,4.195
1191,21.200,2.530
1192,21.100,2.846
1193,17.300,4.968
1194,20.500,3.171
1195,22.000,0.000
1196,20.300,3.592
1197,18.400,4.648
1198,17.300,4.111
1199,15.300,3.561
1200,19.000,3.887
1201,19.600,3.893
1202,17.300,4.084
1203,15.500,3.504
1204,18.100,4.149
1205,19.600,3.893
1206,18.100,4.122
1207,21.200,2.530
1208,19.700,3.713
1209,21.200,2.530
1210,20.300,3.592
1211,20.400,3.373
1212,21.300,2.214
1213,18.700,4.296
1214,19.700,3.743
1215,18.000,4.269
1216,18.900,4.012
1217,17.000,4.397
1218,17.600,4.719
1219,21.100,2.846
1220,20.300,3.592
1221,20.400,3.406
1222,22.000,0.000
1223,21.300,2.214
1224,16.400,3.921
1225,18.800,4.131
1226,18.800,4.158
1227,18.100,4.149
1228,17.100,4.254
1229,17.100,4.280
1230,18.500,4.528
1231,19.300,4.373
1232,18.300,4.785
1233,20.200,3.795
1234,21.100,2.846
1235,19.300,4.347
1236,16.400,4.835
1237,14.100,2.807
1238,16.900,4.408
1239,16.200,4.077
1240,15.200,3.676
1241,14.500,2.718
1242,15.300,3.622
1243,16.300,3.974
1244,17.100,4.280
1245,17.900,4.358
1246,15.900,4.228
1247,18.400,4.671
1248,17.000,4.372
1249,18.200,4.050
1250,19.000,3.887
1251,20.500,3.171
1252,16.400,3.921
1253,21.300,2.214
1254,21.300,2.214
1255,22.000,0.000
1256,22.000,0.000
1257,18.100,4.149
1258,14.800,3.853
1259,17.900,4.332
1260,15.100,3.755
1261,18.700,4.270
1262,17.600,4.648
1263,15.900,4.228
1264,16.300,4.001
1265,15.900,4.228
1266,15.300,4.668
1267,18.700,4.270
1268,16.600,4.671
1269,16.100,4.095
1270,19.500,4.062
1271,18.600,4.402
1272,16.300,3.974
1273,16.200,4.077
1274,17.200,4.158
1275,15.300,3.592
1276,13.400,1.075
1277,21.200,2.530
1278,20.600,2.951
1279,22.000,0.000
1280,22.000,0.000
1281,22.000,0.000
1282,22.000,0.000
1283,22.000,0.000
1284,22.000,0.000
1285,21.200,2.530
1286,21.300,2.214
1287,20.500,3.171
1288,19.700,3.713
1289,22.000,0.000
1290,22.000,0.000
1291,16.300,3.945
1292,21.200,2.530
1293,18.200,4.022
1294,19.000,3.887
1295,20.600,2.951
1296,16.900,4.408
1297,15.800,4.315
1298,17.600,4.648
1299,17.300,4.084
1300,15.700,4.373
1301,17.100,4.228
1302,15.500,3.472
1303,16.800,4.492
1304,15.400,3.534
1305,18.100,4.122
1306,16.400,3.950
1307,17.400,4.006
1308,19.600,3.893
1309,21.300,2.214
1310,20.500,3.171
1311,22.000,0.000
1312,22.000,0.000
1313,22.000,0.000
1314,22.000,0.000
1315,20.600,2.951
1316,20.300,3.592
1317,17.900,4.358
1318,19.800,3.553
1319,19.600,3.893
1320,18.100,4.149
1321,18.700,4.296
1322,20.500,3.171
1323,18.600,4.427
1324,21.200,2.530
1325,19.500,4.035
1326,17.200,4.158
1327,21.200,2.530
1328,16.300,4.001
1329,22.000,0.000
1330,18.000,4.243
1331,19.800,3.553
1332,19.000,3.887
1333,19.600,3.864
1334,21.200,2.530
1335,20.400,3.373
1336,19.700,3.713
1337,20.500,3.171
1338,19.400,4.195
1339,20.500,3.171
1340,20.400,3.406
1341,20.400,3.373
1342,18.900,4.012
1343,22.000,0.000
1344,18.700,4.296
1345,20.400,3.406
1346,18.100,4.122
1347,17.700,4.572
1348,18.700,4.270
1349,20.500,3.171
1350,18.900,4.040
1351,21.200,2.530
1352,18.900,4.012
1353,19.500,4.035
1354,19.400,4.195
1355,19.500,4.062
1356,18.400,4.648
1357,19.400,4.195
1358,18.000,4.243
1359,18.300,3.917
