timestamp,fov_mean,fov_std
181,22.000,0.000
182,19.600,3.864
183,21.300,2.214
184,22.000,0.000
185,22.000,0.000
186,21.200,2.530
187,18.900,4.012
188,21.300,2.214
189,20.600,2.951
190,18.000,4.216
191,19.600,3.864
192,20.600,2.951
193,22.000,0.000
194,20.600,2.951
195,19.700,3.713
196,18.300,3.917
197,21.200,2.530
198,21.300,2.214
199,21.300,2.214
200,22.000,0.000
201,21.200,2.530
202,20.600,2.951
203,22.000,0.000
204,22.000,0.000
205,22.000,0.000
206,22.000,0.000
207,22.000,0.000
208,22.000,0.000
209,22.000,0.000
210,22.000,0.000
211,21.300,2.214
212,22.000,0.000
213,22.000,0.000
214,22.000,0.000
215,22.000,0.000
216,22.000,0.000
217,22.000,0.000
218,22.000,0.000
219,21.300,2.214
220,21.300,2.214
221,22.000,0.000
222,21.200,2.530
223,19.700,3.713
224,21.200,2.530
225,17.400,3.978
226,21.200,2.530
227,18.000,4.216
228,19.100,3.755
229,20.400,3.373
230,18.300,3.917
231,21.300,2.214
232,22.000,0.000
233,20.400,3.373
234,21.300,2.214
235,21.300,2.214
236,20.500,3.171
237,21.300,2.214
238,21.200,2.530
239,20.400,3.373
240,18.900,4.012
241,21.200,2.530
242,20.500,3.171
243,19.600,3.864
244,20.400,3.373
245,20.600,2.951
246,19.700,3.713
247,22.000,0.000
248,21.300,2.214
249,21.200,2.530
250,22.000,0.000
251,22.000,0.000
252,21.200,2.530
253,22.000,0.000
254,22.000,0.000
255,21.200,2.530
256,22.000,0.000
257,22.000,0.000
258,22.000,0.000
259,22.000,0.000
260,22.000,0.000
261,21.200,2.530
262,22.000,0.000
263,21.200,2.530
264,19.800,3.553
265,20.500,3.171
266,22.000,0.000
267,19.700,3.713
268,21.300,2.214
269,20.500,3.171
270,21.200,2.530
271,19.700,3.713
272,20.400,3.373
273,19.700,3.713
274,18.300,3.917
275,19.700,3.713
276,20.500,3.171
277,17.400,3.978
278,19.700,3.713
279,18.300,3.917
280,19.700,3.713
281,19.600,3.864
282,20.400,3.373
283,20.500,3.171
284,15.900,3.247
285,19.000,3.887
286,18.900,4.012
287,18.200,4.022
288,19.800,3.553
289,18.100,4.122
290,17.100,4.228
291,19.900,3.381
292,19.600,3.864
293,21.200,2.530
294,20.500,3.171
295,22.000,0.000
296,20.400,3.373
297,19.700,3.713
298,19.600,3.893
299,21.200,2.530
300,18.200,4.022
301,19.100,3.755
302,18.900,4.012
303,18.800,4.131
304,17.500,3.894
305,19.500,4.035
306,21.200,2.530
307,18.800,4.158
308,20.400,3.373
309,21.200,2.530
310,20.500,3.171
311,19.600,3.864
312,22.000,0.000
313,21.200,2.530
314,20.500,3.171
315,18.800,4.131
316,20.400,3.373
317,17.500,3.894
318,19.700,3.713
319,20.400,3.373
320,19.800,3.553
321,20.500,3.171
322,18.200,4.022
323,21.300,2.214
324,19.800,3.553
325,22.000,0.000
326,21.200,2.530
327,22.000,0.000
328,22.000,0.000
329,22.000,0.000
330,21.300,2.214
331,20.600,2.951
332,22.000,0.000
333,22.000,0.000
334,22.000,0.000
335,22.000,0.000
336,22.000,0.000
337,22.000,0.000
338,22.000,0.000
339,22.000,0.000
340,21.200,2.530
341,21.200,2.530
342,22.000,0.000
343,22.000,0.000
344,22.000,0.000
345,22.000,0.000
346,21.300,2.214
347,22.000,0.000
348,22.000,0.000
349,22.000,0.000
350,22.000,0.000
351,22.000,0.000
352,22.000,0.000
353,22.000,0.000
354,21.200,2.530
355,21.300,2.214
356,18.900,4.012
357,22.000,0.000
358,21.300,2.214
359,21.200,2.530
360,20.400,3.373
361,21.300,2.214
362,17.400,3.978
363,19.700,3.713
364,20.400,3.373
365,20.500,3.171
366,18.900,4.012
367,18.100,4.149
368,18.700,4.270
369,19.800,3.553
370,18.800,4.158
371,20.400,3.373
372,16.500,3.808
373,19.500,4.035
374,19.600,3.864
375,19.000,3.887
376,19.800,3.553
377,14.800,2.616
378,19.500,4.035
379,18.900,4.012
380,17.100,4.254
381,16.400,3.893
382,17.600,3.806
383,17.400,3.978
384,18.900,4.012
385,19.600,3.864
386,19.700,3.743
387,20.500,3.171
388,20.500,3.171
389,21.200,2.530
390,19.600,3.864
391,22.000,0.000
392,21.200,2.530
393,20.500,3.171
394,20.500,3.171
395,20.600,2.951
396,22.000,0.000
397,19.900,3.381
398,21.200,2.530
399,22.000,0.000
400,19.600,3.864
401,21.300,2.214
402,22.000,0.000
403,18.300,3.917
404,19.000,3.887
405,20.400,3.373
406,20.500,3.171
407,18.300,3.917
408,21.300,2.214
409,19.800,3.553
410,20.500,3.171
411,20.500,3.171
412,21.300,2.214
413,20.600,2.951
414,21.300,2.214
415,21.200,2.530
416,21.300,2.214
417,22.000,0.000
418,21.300,2.214
419,21.200,2.530
420,22.000,0.000
421,22.000,0.000
422,20.500,3.171
423,21.300,2.214
424,19.900,3.381
425,21.300,2.214
426,20.500,3.171
427,21.100,2.846
428,18.900,4.012
429,18.900,4.012
430,18.100,4.122
431,20.400,3.373
432,19.700,3.713
433,21.200,2.530
434,18.400,6.867
435,20.400,3.373
436,18.500,4.625
437,20.600,2.951
438,18.300,3.917
439,21.300,2.214
440,18.300,3.917
441,18.200,4.022
442,18.800,4.131
443,19.800,3.553
444,20.600,2.951
445,22.000,0.000
446,21.300,2.214
447,21.200,2.530
448,20.400,3.373
449,19.000,3.916
450,20.200,3.795
451,20.600,2.951
452,18.800,4.158
453,20.400,3.373
454,20.400,3.373
455,17.300,4.084
456,17.600,3.806
457,20.300,3.592
458,19.600,3.864
459,18.400,3.806
460,20.500,3.171
461,18.700,4.296
462,17.400,3.978
463,21.100,2.846
464,20.500,3.171
465,19.800,3.553
466,21.300,2.214
467,19.700,3.713
468,20.400,3.373
469,19.700,3.713
470,20.400,3.373
471,18.900,4.012
472,21.100,2.846
473,19.700,3.713
474,21.200,2.530
475,19.500,4.035
476,18.900,4.040
477,20.600,2.951
478,20.500,3.171
479,18.100,4.175
480,18.000,4.243
481,22.000,0.000
482,21.300,2.214
483,21.300,2.214
484,22.000,0.000
485,21.300,2.214
486,21.300,2.214
487,21.300,2.214
488,21.200,2.530
489,18.800,4.158
490,18.200,4.050
491,18.000,4.243
492,22.000,0.000
493,19.700,3.713
494,18.900,4.012
495,19.700,3.713
496,19.800,3.553
497,22.000,0.000
498,20.400,3.373
499,19.600,3.864
500,21.300,2.214
501,21.300,2.214
502,21.200,2.530
503,17.100,4.228
504,21.200,2.530
505,18.100,4.122
506,21.200,2.530
507,19.000,3.887
508,21.300,2.214
509,18.000,4.216
510,18.000,4.269
511,19.100,3.755
512,20.300,3.592
513,19.600,3.864
514,19.800,3.553
515,21.300,2.214
516,17.400,3.978
517,18.200,4.022
518,20.400,3.406
519,19.800,3.553
520,20.300,3.592
521,18.200,4.022
522,19.700,3.713
523,17.200,4.158
524,16.100,3.143
525,16.300,4.001
526,20.600,2.951
527,16.600,3.777
528,19.600,3.864
529,18.200,4.022
530,19.600,3.893
531,18.300,3.917
532,19.800,3.553
533,16.600,3.748
534,20.300,3.592
535,19.700,3.713
536,16.400,3.893
537,18.300,3.917
538,16.200,4.022
539,20.500,3.171
540,19.700,3.713
541,20.500,3.171
542,16.000,3.197
543,17.300,4.057
544,19.400,4.195
545,19.600,3.864
546,17.500,3.894
547,17.300,4.084
548,17.300,4.057
549,18.100,4.122
550,18.200,4.050
551,17.900,4.358
552,18.000,4.243
553,17.200,4.158
554,21.300,2.214
555,20.400,3.373
556,18.100,4.122
557,18.900,4.040
558,20.400,3.373
559,18.000,4.269
560,18.800,4.158
561,17.200,4.131
562,17.400,4.006
563,22.000,0.000
564,16.800,3.615
565,16.400,3.893
566,17.900,4.358
567,18.800,4.158
568,18.900,4.012
569,18.700,4.296
570,18.300,3.917
571,19.700,3.713
572,17.700,4.547
573,18.000,4.243
574,17.300,4.084
575,20.300,3.592
576,21.300,2.214
577,22.000,0.000
578,21.300,2.214
579,20.600,2.951
580,18.300,3.917
581,20.400,3.406
582,20.300,3.592
583,20.600,2.951
584,22.000,0.000
585,17.500,3.894
586,17.100,4.280
587,17.100,4.228
588,19.900,3.381
589,20.600,2.951
590,18.900,4.012
591,20.500,3.171
592,18.900,4.012
593,17.300,4.084
594,20.300,3.592
595,18.800,4.158
596,17.900,4.332
597,18.200,4.022
598,20.300,3.592
599,20.500,3.171
600,20.400,3.406
601,19.600,3.893
602,21.300,2.214
603,20.500,3.171
604,19.600,3.893
605,18.200,4.022
606,19.700,3.713
607,18.100,4.122
608,18.300,3.917
609,17.900,4.358
610,19.800,3.553
611,18.800,4.185
612,19.600,3.864
613,19.600,3.864
614,19.000,3.887
615,19.700,3.713
616,18.700,4.296
617,17.200,4.158
618,17.400,3.978
619,18.900,4.012
620,18.000,4.243
621,17.500,4.882
622,17.900,4.332
623,17.800,4.442
624,18.300,3.917
625,18.900,4.040
626,19.500,4.035
627,17.900,4.332
628,17.500,3.894
629,19.500,4.062
630,21.300,2.214
631,18.000,4.243
632,21.200,2.530
633,20.500,3.171
634,21.300,2.214
635,22.000,0.000
636,22.000,0.000
637,22.000,0.000
638,21.200,2.530
639,19.700,3.713
640,18.800,4.158
641,16.300,4.001
642,18.600,4.402
643,19.700,3.713
644,16.300,3.945
645,17.200,4.185
646,16.400,3.864
647,15.600,3.406
648,14.100,0.738
649,16.700,3.683
650,18.600,4.402
651,17.100,4.254
652,20.500,3.171
653,18.000,4.243
654,16.200,4.050
655,17.900,4.358
656,17.300,4.084
657,17.400,4.006
658,16.300,3.974
659,17.600,3.806
660,19.000,3.887
661,18.200,4.022
662,18.000,4.243
663,18.000,4.243
664,20.400,3.373
665,17.100,4.254
666,18.100,4.175
667,18.900,4.012
668,18.900,4.040
669,17.100,4.254
670,18.000,4.216
671,19.700,3.713
672,18.000,4.243
673,16.500,3.866
674,18.600,4.402
675,18.900,4.012
676,18.000,4.243
677,18.200,4.022
678,17.000,4.320
679,18.200,4.022
680,17.400,3.978
681,19.600,3.893
682,19.400,4.195
683,18.100,4.149
684,18.300,3.917
685,17.700,3.713
686,22.000,0.000
687,22.000,0.000
688,21.300,2.214
689,20.500,3.171
690,20.600,2.951
691,21.300,2.214
692,20.200,3.795
693,21.300,2.214
694,20.500,3.171
695,21.300,2.214
696,21.300,2.214
697,20.500,3.171
698,22.000,0.000
699,18.900,4.012
700,16.400,3.921
701,19.700,3.713
702,18.200,4.050
703,19.800,3.553
704,16.000,4.163
705,18.200,4.022
706,17.700,4.547
707,17.300,4.084
708,18.000,4.269
709,17.700,4.547
710,16.400,3.864
711,21.200,2.530
712,19.600,3.893
713,16.200,4.022
714,19.600,3.864
715,19.600,3.893
716,19.900,3.381
717,17.900,4.358
718,18.000,4.243
719,18.200,4.022
720,18.800,4.131
721,22.000,0.000
722,22.000,0.000
723,22.000,0.000
724,20.500,3.171
725,22.000,0.000
726,22.000,0.000
727,22.000,0.000
728,22.000,0.000
729,22.000,0.000
730,22.000,0.000
731,22.000,0.000
732,19.900,3.381
733,19.800,3.553
734,21.300,2.214
735,17.300,4.084
736,17.900,4.358
737,18.900,4.012
738,17.000,4.346
739,17.700,4.547
740,16.800,4.492
741,19.000,3.887
742,18.100,4.122
743,21.200,2.530
744,16.600,3.748
745,17.500,3.894
746,21.100,2.846
747,21.300,2.214
748,22.000,0.000
749,22.000,0.000
750,22.000,0.000
751,22.000,0.000
752,22.000,0.000
753,19.800,3.553
754,18.800,4.158
755,18.700,4.270
756,17.900,4.358
757,17.100,4.254
758,20.200,3.795
759,19.500,4.035
760,20.300,3.592
761,17.900,4.332
762,20.500,3.171
763,22.000,0.000
764,22.000,0.000
765,22.000,0.000
766,20.300,3.592
767,20.600,2.951
768,19.100,3.755
769,22.000,0.000
770,19.100,3.755
771,22.000,0.000
772,19.700,3.713
773,19.200,3.615
774,19.200,3.615
775,20.600,2.951
776,21.200,2.530
777,17.200,4.158
778,20.400,3.373
779,18.700,4.270
780,19.700,3.713
781,20.500,3.171
782,20.500,3.171
783,22.000,0.000
784,21.200,2.530
785,21.200,2.530
786,21.200,2.530
787,19.600,3.893
788,20.300,3.592
789,21.200,2.530
790,20.500,3.171
791,19.700,3.713
792,21.300,2.214
793,21.200,2.530
794,22.000,0.000
795,21.200,2.530
796,20.500,3.171
797,16.400,3.893
798,15.500,3.504
799,20.400,3.373
800,21.200,2.530
801,19.900,3.381
802,18.700,4.270
803,20.500,3.171
804,19.700,3.713
805,21.200,2.530
806,19.600,3.893
807,19.700,3.743
808,22.000,0.000
809,19.800,3.553
810,20.400,3.373
811,22.000,0.000
812,22.000,0.000
813,21.200,2.530
814,22.000,0.000
815,21.200,2.530
816,19.500,4.062
817,22.000,0.000
818,21.200,2.530
819,18.900,4.012
820,19.800,3.553
821,18.900,4.012
822,19.000,3.887
823,20.400,3.406
824,17.800,4.442
825,18.800,4.158
826,17.400,4.006
827,18.900,4.012
828,17.900,4.358
829,17.400,4.006
830,18.000,4.269
831,19.400,4.195
832,20.600,2.951
833,17.000,4.346
834,17.000,4.346
835,18.900,4.012
836,19.900,3.381
837,21.300,2.214
838,20.500,3.171
839,20.500,3.171
840,20.600,2.951
841,22.000,0.000
842,20.500,3.171
843,22.000,0.000
844,21.200,2.530
845,22.000,0.000
846,22.000,0.000
847,22.000,0.000
848,22.000,0.000
849,22.000,0.000
850,22.000,0.000
851,22.000,0.000
852,22.000,0.000
853,22.000,0.000
854,22.000,0.000
855,22.000,0.000
856,21.200,2.530
857,22.000,0.000
858,21.200,2.530
859,22.000,0.000
860,22.000,0.000
861,22.000,0.000
862,22.000,0.000
863,21.300,2.214
864,22.000,0.000
865,22.000,0.000
866,22.000,0.000
867,22.000,0.000
868,22.000,0.000
869,22.000,0.000
870,22.000,0.000
871,22.000,0.000
872,22.000,0.000
873,22.000,0.000
874,21.200,2.530
875,22.000,0.000
876,22.000,0.000
877,19.800,3.553
878,22.000,0.000
879,22.000,0.000
880,22.000,0.000
881,22.000,0.000
882,22.000,0.000
883,22.000,0.000
884,22.000,0.000
885,22.000,0.000
886,22.000,0.000
887,22.000,0.000
888,22.000,0.000
889,22.000,0.000
890,22.000,0.000
891,22.000,0.000
892,22.000,0.000
893,22.000,0.000
894,22.000,0.000
895,21.300,2.214
896,22.000,0.000
897,22.000,0.000
898,22.000,0.000
899,21.300,2.214
900,22.000,0.000
901,22.000,0.000
902,22.000,0.000
903,22.000,0.000
904,22.000,0.000
905,22.000,0.000
906,22.000,0.000
907,22.000,0.000
908,22.000,0.000
909,22.000,0.000
910,22.000,0.000
911,22.000,0.000
912,22.000,0.000
913,22.000,0.000
914,21.200,2.530
915,21.300,2.214
916,22.000,0.000
917,22.000,0.000
918,22.000,0.000
919,22.000,0.000
920,22.000,0.000
921,22.000,0.000
922,22.000,0.000
923,22.000,0.000
924,22.000,0.000
925,22.000,0.000
926,22.000,0.000
927,21.200,2.530
928,20.400,3.406
929,18.800,4.158
930,18.800,4.158
931,19.800,3.553
932,19.600,3.864
933,20.500,3.171
934,18.100,4.122
935,20.500,3.171
936,20.400,3.406
937,15.800,3.327
938,16.200,4.050
939,20.300,3.592
940,19.600,3.893
941,19.600,3.893
942,18.000,4.243
943,17.900,4.358
944,18.800,4.158
945,19.000,3.887
946,19.400,4.195
947,17.900,4.358
948,17.100,4.254
949,17.100,4.280
950,19.500,4.035
951,17.000,4.346
952,18.200,4.022
953,19.500,4.062
954,19.100,3.755
955,17.000,4.372
956,17.300,4.084
957,17.400,4.006
958,19.000,3.916
959,19.000,3.916
960,18.100,4.122
961,18.000,4.216
962,15.300,3.561
963,19.600,3.893
964,18.100,4.149
965,17.400,3.978
966,17.500,3.894
967,17.000,4.346
968,19.100,3.755
969,16.100,4.095
970,21.200,2.530
971,15.700,3.401
972,19.700,3.713
973,17.800,4.442
974,17.500,4.743
975,18.900,4.012
976,18.800,4.158
977,15.500,3.504
978,17.400,3.978
979,17.300,4.057
980,19.700,3.743
981,16.500,3.837
982,18.900,4.012
983,18.000,4.243
984,18.100,4.122
985,17.100,4.254
986,18.300,3.917
987,18.700,4.296
988,17.100,4.254
989,18.100,4.122
990,18.000,4.216
991,17.600,3.806
992,17.200,4.131
993,16.500,3.894
994,18.800,4.131
995,17.300,4.057
996,16.500,3.837
997,16.400,3.921
998,17.900,4.358
999,18.000,4.243
1000,18.100,4.149
1001,17.100,4.254
1002,19.700,3.713
1003,19.700,3.713
1004,16.300,3.974
1005,21.100,2.846
1006,19.100,3.755
1007,20.400,3.406
1008,17.900,4.332
1009,19.700,3.713
1010,22.000,0.000
1011,20.500,3.171
1012,22.000,0.000
1013,22.000,0.000
1014,22.000,0.000
1015,22.000,0.000
1016,22.000,0.000
1017,22.000,0.000
1018,20.500,3.171
1019,22.000,0.000
1020,17.900,4.358
1021,15.100,2.514
1022,16.300,3.974
1023,15.300,3.561
1024,18.000,4.243
1025,18.200,4.022
1026,19.400,4.195
1027,19.500,4.035
1028,18.100,4.122
1029,17.100,4.254
1030,18.100,4.149
1031,15.600,3.438
1032,16.400,3.921
1033,18.900,4.012
1034,17.800,4.467
1035,19.400,4.195
1036,17.900,4.358
1037,18.600,4.402
1038,19.500,4.035
1039,18.100,4.149
1040,19.500,4.035
1041,20.300,3.592
1042,19.400,4.195
1043,18.600,4.427
1044,17.700,4.547
1045,17.900,4.383
1046,19.500,4.062
1047,21.100,2.846
1048,19.400,4.195
1049,18.600,4.402
1050,20.500,3.171
1051,22.000,0.000
1052,20.400,3.373
1053,19.500,4.035
1054,18.700,4.270
1055,18.800,4.185
1056,19.400,4.195
1057,20.500,3.171
1058,17.700,4.547
1059,20.300,3.592
1060,22.000,0.000
1061,17.700,4.572
1062,20.200,3.795
1063,21.100,2.846
1064,19.600,3.893
1065,16.900,4.408
1066,16.300,3.945
1067,17.100,4.254
1068,17.000,4.320
1069,17.200,4.211
1070,18.800,4.158
1071,16.200,4.050
1072,17.400,3.978
1073,17.000,4.346
1074,16.500,3.837
1075,18.100,4.149
1076,20.500,3.171
1077,17.200,4.158
1078,19.600,3.864
1079,17.600,4.648
1080,18.200,4.050
1081,19.100,3.755
1082,15.600,3.438
1083,15.400,3.534
1084,20.500,3.171
1085,19.600,3.893
1086,17.900,4.358
1087,19.500,4.035
1088,16.700,3.743
1089,17.700,4.547
1090,18.800,4.158
1091,15.500,3.472
1092,16.200,4.077
1093,16.600,3.777
1094,16.600,3.748
1095,15.500,3.504
1096,17.200,4.158
1097,17.200,4.158
1098,15.600,3.438
1099,16.300,4.029
1100,16.800,4.492
1101,16.300,3.974
1102,17.900,4.358
1103,16.200,4.050
1104,17.000,4.346
1105,19.500,4.035
1106,17.000,4.346
1107,14.600,2.675
1108,15.300,3.561
1109,19.400,4.195
1110,17.900,4.358
1111,17.900,4.332
1112,16.400,3.893
1113,17.600,4.648
1114,14.900,2.601
1115,18.100,4.149
1116,16.900,4.433
1117,17.100,4.254
1118,16.000,4.163
1119,16.200,4.050
1120,16.900,4.433
1121,16.100,4.122
1122,18.100,4.149
1123,18.900,4.012
1124,17.000,4.320
1125,19.500,4.035
1126,18.900,4.012
1127,18.900,4.040
1128,19.400,4.195
1129,18.100,4.122
1130,16.500,3.837
1131,19.800,3.553
1132,18.700,4.296
1133,20.200,3.795
1134,18.500,4.528
1135,15.400,3.596
1136,15.600,3.438
1137,17.100,4.280
1138,17.800,4.442
1139,16.400,3.950
1140,17.100,4.254
1141,17.800,4.442
1142,16.100,4.095
1143,19.100,3.755
1144,13.700,0.823
1145,17.300,4.084
1146,16.000,4.163
1147,16.400,3.893
1148,18.400,4.671
1149,16.400,3.921
1150,22.000,0.000
1151,18.600,4.402
1152,17.000,4.320
1153,21.200,2.530
1154,18.700,4.270
1155,18.600,4.402
1156,20.300,3.592
1157,17.100,4.280
1158,18.900,4.040
1159,19.800,3.553
1160,17.300,4.057
1161,19.000,3.887
1162,16.500,3.866
1163,17.700,4.547
1164,16.900,4.433
1165,17.100,4.280
1166,17.600,4.671
1167,19.500,4.035
1168,21.100,2.846
1169,22.000,0.000
1170,22.000,0.000
1171,20.200,3.795
1172,19.600,3.864
1173,17.900,4.358
1174,17.800,4.442
1175,15.100,2.514
1176,19.100,3.755
1177,18.800,4.158
1178,16.800,4.492
1179,16.400,3.921
1180,19.300,4.347
1181,20.300,3.592
1182,18.700,4.270
1183,21.100,2.846
1184,21.300,2.214
1185,22.000,0.000
1186,19.500,4.035
1187,17.200,4.185
1188,20.400,3.373
1189,20.400,3.373
1190,21.300,2.214
1191,22.000,0.000
1192,22.000,0.000
1193,19.600,3.864
1194,17.000,4.320
1195,20.300,3.592
1196,21.100,2.846
1197,22.000,0.000
1198,19.400,4.195
1199,20.500,3.171
1200,22.000,0.000
1201,22.000,0.000
1202,22.000,0.000
1203,22.000,0.000
1204,22.000,0.000
1205,22.000,0.000
1206,20.200,3.795
1207,14.400,2.757
1208,19.500,4.035
1209,16.200,4.022
1210,22.000,0.000
1211,22.000,0.000
1212,22.000,0.000
1213,22.000,0.000
1214,22.000,0.000
1215,22.000,0.000
1216,21.300,2.214
1217,16.500,3.837
1218,21.300,2.214
1219,22.000,0.000
1220,22.000,0.000
1221,22.000,0.000
1222,22.000,0.000
1223,22.000,0.000
1224,21.200,2.530
1225,21.200,2.530
1226,22.000,0.000
1227,22.000,0.000
1228,22.000,0.000
1229,20.500,3.171
1230,17.800,4.467
1231,17.200,4.185
1232,17.500,3.894
1233,21.300,2.214
1234,15.600,3.406
1235,19.700,3.713
1236,22.000,0.000
1237,22.000,0.000
1238,22.000,0.000
1239,21.100,2.846
1240,18.200,4.022
1241,18.900,4.012
1242,17.400,4.006
1243,22.000,0.000
1244,19.000,3.887
1245,19.600,3.864
1246,21.300,2.214
1247,17.100,4.280
1248,18.600,4.402
1249,18.700,4.270
1250,19.600,3.864
1251,20.400,3.406
1252,22.000,0.000
1253,16.400,3.921
1254,20.200,3.795
1255,18.800,4.131
1256,19.600,3.893
1257,16.300,3.974
1258,16.900,4.433
1259,17.000,4.320
1260,17.600,4.648
1261,19.800,3.553
1262,19.600,3.893
1263,18.700,4.296
1264,20.300,3.592
1265,17.300,4.084
1266,18.800,4.158
1267,19.000,3.887
1268,22.000,0.000
1269,20.600,2.951
1270,20.300,3.592
1271,22.000,0.000
1272,19.500,4.062
1273,21.300,2.214
1274,20.600,2.951
1275,21.300,2.214
1276,21.200,2.530
1277,20.500,3.171
1278,17.900,4.358
1279,18.700,4.270
1280,21.200,2.530
1281,19.000,3.887
1282,19.700,3.743
1283,20.400,3.373
1284,17.800,4.467
1285,18.700,4.296
1286,21.300,2.214
1287,22.000,0.000
1288,22.000,0.000
1289,22.000,0.000
1290,22.000,0.000
1291,22.000,0.000
1292,22.000,0.000
1293,20.500,3.171
1294,22.000,0.000
1295,21.100,2.846
1296,22.000,0.000
1297,20.500,3.171
1298,18.000,4.243
1299,18.000,4.243
1300,19.800,3.553
1301,18.800,4.158
1302,17.000,4.346
1303,18.000,4.243
1304,17.100,4.254
1305,19.800,3.553
1306,17.100,4.254
1307,15.500,3.504
1308,18.000,4.243
1309,17.000,4.346
1310,16.900,4.433
1311,17.100,4.280
1312,17.900,4.358
1313,17.400,4.006
1314,15.200,3.615
1315,18.000,4.243
1316,17.800,4.467
1317,16.700,4.572
1318,16.200,4.050
1319,17.200,4.158
1320,16.400,3.893
1321,14.800,2.658
1322,17.700,4.547
1323,18.500,4.528
1324,17.900,4.358
1325,15.800,4.315
1326,20.300,3.592
1327,18.500,4.552
1328,20.500,3.171
1329,19.000,3.887
1330,21.300,2.214
1331,21.200,2.530
1332,21.200,2.530
1333,21.200,2.530
1334,18.900,4.040
1335,16.500,3.837
1336,17.600,4.648
1337,17.300,4.057
1338,15.300,3.592
1339,17.300,4.084
1340,17.600,4.648
1341,16.600,4.648
1342,18.700,4.296
1343,19.700,3.743
1344,18.000,4.243
1345,18.500,4.528
1346,20.400,3.406
1347,19.700,3.713
1348,17.200,4.185
1349,18.700,4.270
1350,19.800,3.553
1351,20.400,3.406
1352,21.200,2.530
1353,17.900,4.332
1354,17.900,4.358
1355,18.800,4.158
1356,19.400,4.195
1357,19.400,4.195
1358,17.900,4.358
1359,21.200,2.530
