timestamp,fov_mean,fov_std
181,12.200,3.553
182,12.300,3.529
183,11.300,0.675
184,14.500,5.212
185,12.100,3.725
186,12.100,3.604
187,11.100,0.876
188,12.100,3.604
189,12.000,3.559
190,11.300,0.675
191,11.300,0.823
192,11.100,0.738
193,11.700,1.059
194,11.100,0.738
195,12.800,3.293
196,11.400,0.966
197,11.300,0.949
198,11.100,0.738
199,11.600,0.966
200,10.900,0.876
201,11.700,1.494
202,11.500,1.434
203,12.400,3.438
204,11.600,1.265
205,11.100,0.738
206,11.300,0.823
207,12.900,3.725
208,12.200,3.490
209,12.100,3.573
210,12.500,3.629
211,13.900,5.626
212,13.800,5.692
213,16.200,6.125
214,19.500,5.276
215,19.700,4.855
216,19.500,5.276
217,19.000,4.989
218,17.400,6.041
219,14.200,5.453
220,12.900,4.954
221,14.100,5.507
222,12.800,4.894
223,12.000,3.590
224,11.700,3.713
225,13.100,4.864
226,12.900,4.932
227,11.800,3.676
228,12.900,4.864
229,12.100,3.542
230,15.200,5.884
231,12.800,4.872
232,12.900,4.841
233,12.900,4.886
234,10.600,0.843
235,10.800,0.789
236,12.900,4.886
237,11.800,3.706
238,12.000,3.590
239,14.000,5.578
240,11.900,3.784
241,12.100,3.725
242,14.100,5.486
243,11.600,3.718
244,12.000,3.559
245,10.500,0.850
246,13.900,5.607
247,15.000,6.074
248,10.500,1.080
249,10.600,0.699
250,10.800,1.135
251,11.200,1.317
252,11.700,3.713
253,10.900,0.738
254,10.900,0.994
255,12.300,3.683
256,12.500,3.472
257,11.200,1.549
258,12.000,3.590
259,12.500,3.472
260,11.200,1.229
261,12.100,3.635
262,12.700,3.466
263,12.700,3.622
264,12.100,1.287
265,13.700,4.423
266,13.000,3.399
267,14.000,4.372
268,13.100,3.446
269,15.000,4.922
270,12.600,3.471
271,14.400,4.195
272,11.400,1.350
273,13.600,4.502
274,12.500,3.689
275,12.800,3.553
276,13.600,4.600
277,11.300,1.703
278,11.900,1.370
279,11.900,1.370
280,11.400,1.578
281,12.600,3.406
282,12.800,3.393
283,12.400,3.688
284,12.900,3.315
285,12.400,3.438
286,11.500,1.179
287,11.300,1.494
288,11.600,1.647
289,12.100,3.755
290,11.100,1.287
291,14.500,5.255
292,11.100,1.287
293,10.700,1.160
294,14.500,5.442
295,10.800,1.619
296,11.500,1.581
297,10.800,0.919
298,13.100,4.932
299,12.500,3.598
300,12.300,3.622
301,11.300,1.889
302,12.500,3.536
303,11.300,1.494
304,12.200,3.645
305,11.600,1.174
306,11.800,1.814
307,12.500,3.536
308,12.700,3.433
309,11.900,1.449
310,13.000,3.367
311,12.200,0.919
312,12.200,3.676
313,11.600,1.265
314,11.500,1.434
315,14.600,5.254
316,13.200,4.803
317,13.100,4.841
318,12.100,3.665
319,13.400,4.695
320,12.400,3.534
321,13.000,3.367
322,12.300,3.622
323,11.500,1.269
324,12.100,3.604
325,11.700,1.418
326,11.200,1.229
327,11.400,1.350
328,12.100,3.573
329,12.300,3.743
330,13.100,4.841
331,11.900,3.695
332,12.700,5.012
333,12.100,3.635
334,11.800,3.645
335,10.200,0.919
336,12.000,3.621
337,11.300,1.947
338,10.700,0.949
339,10.300,0.949
340,11.100,1.101
341,10.600,0.843
342,11.600,3.806
343,11.400,3.806
344,12.700,4.945
345,11.000,3.944
346,12.900,4.864
347,11.700,3.713
348,13.000,4.807
349,12.800,4.917
350,10.900,1.197
351,10.800,0.789
352,11.000,0.943
353,12.200,3.645
354,12.500,3.567
355,11.300,0.823
356,10.900,0.876
357,11.700,0.949
358,10.900,0.876
359,11.100,0.876
360,11.200,1.135
361,11.400,0.966
362,10.900,1.197
363,10.800,0.789
364,10.900,1.101
365,10.900,0.994
366,11.900,3.843
367,11.000,1.247
368,10.700,0.949
369,13.100,4.795
370,10.800,1.033
371,11.900,1.287
372,11.100,1.449
373,11.200,1.317
374,11.300,1.494
375,11.400,1.713
376,10.800,1.033
377,12.500,3.504
378,11.100,1.449
379,11.200,1.033
380,11.200,1.033
381,11.600,0.843
382,12.300,3.561
383,11.200,0.789
384,11.300,0.949
385,11.300,1.418
386,12.000,1.333
387,11.600,0.699
388,11.400,0.843
389,12.000,1.826
390,11.600,1.265
391,11.600,0.966
392,11.100,1.524
393,11.700,1.160
394,10.900,0.876
395,11.800,1.398
396,10.900,0.876
397,11.500,1.354
398,11.900,1.197
399,11.800,1.687
400,11.400,1.350
401,11.200,1.619
402,11.700,1.418
403,11.600,0.966
404,11.200,0.789
405,12.100,3.755
406,10.700,0.675
407,11.000,1.247
408,11.800,3.736
409,11.100,1.370
410,11.900,3.604
411,11.900,3.635
412,11.500,3.719
413,11.100,1.197
414,11.400,1.075
415,12.100,3.784
416,10.600,0.843
417,10.800,1.229
418,11.200,1.033
419,10.500,0.850
420,10.800,1.135
421,10.500,0.850
422,11.400,1.430
423,12.100,3.510
424,11.000,0.816
425,10.800,1.033
426,10.600,0.966
427,10.200,0.789
428,10.800,1.135
429,10.800,1.033
430,10.800,1.476
431,10.700,0.823
432,10.700,0.675
433,10.600,0.966
434,10.700,0.675
435,10.500,1.179
436,10.500,0.707
437,10.400,0.966
438,10.700,0.675
439,11.000,1.491
440,10.400,0.966
441,11.000,0.816
442,12.800,4.962
443,11.300,1.494
444,10.500,0.707
445,11.200,1.398
446,11.000,1.563
447,10.600,1.075
448,10.400,0.516
449,10.700,1.418
450,10.600,0.966
451,10.600,0.843
452,11.400,3.777
453,10.600,0.516
454,11.800,3.676
455,9.900,0.568
456,10.900,0.876
457,10.800,0.919
458,10.600,0.966
459,10.600,0.699
460,10.700,1.567
461,10.700,1.059
462,10.700,1.160
463,10.700,0.949
464,10.700,0.675
465,10.700,1.160
466,10.600,0.843
467,10.600,0.966
468,11.300,3.802
469,10.500,0.527
470,10.300,1.160
471,10.400,0.699
472,10.900,1.287
473,10.800,0.789
474,10.700,1.337
475,12.000,3.771
476,11.800,3.736
477,10.200,1.317
478,10.900,1.101
479,10.600,1.174
480,10.900,1.595
481,10.500,1.354
482,10.300,1.418
483,10.900,1.792
484,10.500,0.707
485,10.900,1.595
486,10.300,0.675
487,10.300,0.675
488,10.300,0.675
489,10.400,0.843
490,10.500,0.972
491,10.100,0.738
492,10.600,0.843
493,10.500,0.850
494,11.100,3.900
495,11.900,3.814
496,10.000,0.471
497,10.600,1.075
498,12.100,3.665
499,11.500,3.779
500,10.200,0.919
501,10.200,1.033
502,10.500,0.850
503,10.600,0.699
504,10.700,0.823
505,10.100,0.738
506,10.300,0.949
507,11.000,0.816
508,11.000,1.054
509,10.300,1.252
510,10.500,0.707
511,9.900,0.738
512,10.300,0.675
513,10.300,0.483
514,10.400,0.843
515,10.000,0.943
516,10.500,1.354
517,10.700,1.252
518,10.500,0.850
519,10.400,0.966
520,10.000,0.667
521,10.400,0.843
522,10.700,0.823
523,10.600,1.075
524,10.300,0.823
525,10.100,0.568
526,9.800,0.789
527,11.000,0.943
528,10.400,0.966
529,10.600,0.966
530,10.000,0.816
531,10.400,0.699
532,10.300,0.949
533,10.200,0.789
534,10.400,0.699
535,9.900,0.876
536,10.500,0.850
537,10.400,1.075
538,10.700,0.949
539,10.500,1.179
540,10.200,0.789
541,10.000,0.667
542,10.300,0.675
543,10.900,1.197
544,10.100,0.738
545,10.500,1.080
546,9.900,0.738
547,10.500,0.972
548,10.100,0.316
549,10.400,1.265
550,11.200,1.874
551,10.300,0.675
552,10.400,0.966
553,10.200,0.422
554,10.000,1.054
555,10.300,0.949
556,10.100,0.738
557,10.300,1.160
558,11.600,3.718
559,11.000,1.491
560,10.100,0.568
561,10.300,1.252
562,10.200,1.135
563,11.800,3.736
564,11.800,3.706
565,10.100,0.738
566,10.500,0.707
567,11.600,3.806
568,11.300,3.802
569,10.400,1.075
570,10.000,0.816
571,10.000,1.054
572,10.500,0.707
573,10.200,1.135
574,10.100,0.738
575,10.200,0.632
576,11.000,1.633
577,10.900,1.449
578,10.600,1.647
579,10.500,1.179
580,10.000,0.943
581,10.200,0.632
582,10.100,0.876
583,10.500,0.850
584,10.100,0.568
585,10.200,0.789
586,10.200,0.919
587,10.200,0.789
588,10.400,0.966
589,10.200,0.919
590,10.100,0.876
591,10.300,0.675
592,10.200,0.789
593,10.700,1.160
594,10.200,1.135
595,10.000,0.471
596,10.100,0.568
597,10.500,0.972
598,10.200,0.919
599,10.300,1.059
600,9.800,0.632
601,9.900,0.568
602,10.200,0.789
603,10.200,0.919
604,10.100,0.738
605,10.100,0.738
606,10.400,1.506
607,11.100,2.079
608,10.100,0.876
609,10.300,1.059
610,9.700,0.675
611,9.900,0.316
612,10.400,1.265
613,11.000,1.700
614,10.200,0.789
615,10.400,1.174
616,11.800,3.795
617,11.600,3.806
618,10.300,1.160
619,10.300,1.160
620,10.400,0.843
621,9.900,0.876
622,10.300,0.949
623,11.600,3.718
624,10.000,0.667
625,10.500,0.850
626,10.300,0.675
627,10.100,0.738
628,11.200,3.824
629,10.300,1.337
630,10.700,1.636
631,11.100,3.872
632,10.400,1.350
633,10.000,0.943
634,10.600,0.966
635,10.300,1.160
636,10.000,0.471
637,10.600,1.776
638,10.300,1.160
639,10.600,1.713
640,10.000,0.943
641,9.900,0.738
642,10.200,0.789
643,10.200,0.789
644,10.600,0.843
645,10.200,1.135
646,10.700,1.636
647,11.100,1.969
648,10.100,0.994
649,10.800,1.476
650,11.300,3.917
651,12.400,5.103
652,9.900,0.738
653,10.300,1.160
654,10.800,1.135
655,9.900,1.197
656,10.100,0.568
657,10.500,1.509
658,9.800,0.632
659,10.400,0.843
660,9.700,0.675
661,10.200,0.632
662,9.900,0.738
663,10.100,0.568
664,10.500,1.080
665,10.100,0.994
666,10.100,1.792
667,10.400,1.713
668,9.700,0.823
669,10.600,1.430
670,10.100,1.595
671,10.400,1.174
672,10.600,1.506
673,10.200,0.789
674,10.900,1.449
675,9.900,0.738
676,10.000,1.155
677,9.900,0.738
678,10.800,1.398
679,10.300,1.252
680,9.900,0.568
681,10.100,0.738
682,10.400,0.843
683,10.300,0.949
684,10.100,0.738
685,10.400,1.265
686,10.200,0.789
687,11.100,3.957
688,10.700,1.703
689,10.000,1.155
690,10.400,0.843
691,10.300,1.252
692,10.300,1.059
693,10.000,0.667
694,10.600,1.265
695,10.000,1.054
696,9.900,0.738
697,10.600,1.350
698,11.100,3.872
699,9.700,0.675
700,10.200,0.789
701,10.200,0.632
702,10.200,1.229
703,10.500,1.080
704,10.300,1.252
705,9.900,0.876
706,9.900,0.738
707,10.200,0.789
708,9.800,0.919
709,9.900,0.568
710,10.500,0.972
711,10.400,1.174
712,10.400,1.075
713,10.400,1.713
714,10.400,1.578
715,10.000,0.943
716,10.200,1.814
717,9.900,0.738
718,10.200,0.789
719,10.000,0.816
720,10.700,1.160
721,9.900,0.994
722,10.200,1.229
723,10.200,0.919
724,9.700,0.483
725,9.800,0.632
726,9.800,0.789
727,11.200,3.967
728,9.900,0.738
729,10.300,1.337
730,10.000,0.667
731,10.600,1.776
732,10.500,1.780
733,9.800,0.789
734,10.000,1.333
735,11.100,3.872
736,9.600,1.075
737,9.700,2.497
738,11.600,3.688
739,10.300,0.949
740,10.800,1.229
741,11.000,3.916
742,10.000,1.491
743,9.600,0.516
744,10.100,1.197
745,9.900,0.994
746,9.600,0.699
747,10.200,0.632
748,9.900,0.994
749,10.000,0.667
750,9.800,1.033
751,10.100,0.568
752,10.000,0.943
753,9.600,0.699
754,10.300,1.160
755,10.300,1.829
756,9.600,0.516
757,10.200,1.135
758,10.400,1.174
759,10.400,1.578
760,10.000,0.943
761,10.300,1.160
762,10.200,1.033
763,9.900,0.994
764,9.500,0.850
765,9.700,0.675
766,9.600,1.075
767,10.300,0.949
768,10.200,1.033
769,11.000,1.633
770,10.200,1.549
771,10.100,0.876
772,9.700,1.252
773,9.900,0.994
774,9.900,0.568
775,9.700,0.823
776,10.000,0.943
777,10.300,1.059
778,10.900,1.663
779,10.600,1.578
780,10.400,1.838
781,10.300,1.059
782,10.700,1.567
783,10.200,1.398
784,9.600,0.516
785,9.900,0.568
786,9.900,0.994
787,10.000,1.155
788,11.300,3.802
789,9.600,1.075
790,10.500,0.850
791,10.900,1.370
792,11.600,3.864
793,9.700,0.949
794,9.900,0.994
795,9.600,0.516
796,9.500,0.850
797,10.500,1.080
798,10.000,1.886
799,10.800,1.687
800,10.000,0.816
801,10.200,1.135
802,10.400,0.966
803,10.600,4.061
804,9.900,0.876
805,9.900,0.876
806,9.400,0.699
807,9.700,0.675
808,9.800,0.789
809,10.200,0.789
810,10.000,1.054
811,10.100,0.738
812,10.000,1.155
813,11.000,4.055
814,10.100,1.792
815,9.800,1.033
816,9.900,0.876
817,9.900,0.738
818,10.100,0.994
819,10.000,0.667
820,9.600,0.843
821,9.800,0.632
822,10.100,0.876
823,9.600,0.699
824,10.000,0.816
825,9.900,0.738
826,9.700,0.675
827,10.100,0.994
828,9.800,0.789
829,9.600,0.699
830,9.500,0.972
831,9.800,1.033
832,10.100,1.197
833,11.400,4.006
834,9.700,1.252
835,10.100,1.287
836,10.200,1.398
837,10.300,1.059
838,10.600,1.578
839,9.500,0.707
840,10.100,1.287
841,9.500,0.707
842,10.100,1.287
843,9.700,0.675
844,11.000,3.972
845,9.600,0.699
846,10.000,1.054
847,10.500,0.972
848,9.800,0.789
849,9.500,0.707
850,10.100,0.994
851,9.500,0.850
852,9.700,0.675
853,9.300,0.483
854,10.000,1.333
855,10.400,1.265
856,10.300,0.823
857,10.500,1.434
858,10.000,0.943
859,10.800,4.022
860,9.900,0.876
861,9.400,0.843
862,9.900,0.876
863,9.500,0.850
864,10.000,1.247
865,9.900,0.876
866,9.900,0.568
867,10.700,1.494
868,10.100,1.197
869,10.400,0.966
870,10.500,1.434
871,10.000,1.414
872,9.400,0.699
873,9.800,0.422
874,9.600,0.843
875,9.800,0.632
876,9.700,1.252
877,10.100,0.994
878,9.800,0.632
879,9.800,1.135
880,10.100,1.197
881,9.800,0.789
882,9.800,1.033
883,9.800,1.135
884,9.900,0.994
885,10.300,1.160
886,9.900,1.197
887,9.500,0.850
888,9.900,0.738
889,9.800,0.919
890,9.900,0.994
891,11.100,2.025
892,10.300,1.494
893,10.800,1.135
894,11.700,1.636
895,10.500,0.850
896,11.000,1.563
897,11.000,1.247
898,11.100,1.449
899,11.000,1.333
900,10.200,1.476
901,11.200,1.751
902,10.500,1.269
903,11.600,1.265
904,10.800,1.317
905,12.000,3.771
906,12.100,3.604
907,10.600,1.350
908,10.600,1.647
909,10.900,1.197
910,10.900,1.663
911,10.300,1.703
912,10.900,1.792
913,10.300,1.252
914,10.400,1.350
915,9.800,1.229
916,9.800,1.229
917,9.600,0.843
918,9.900,1.197
919,9.400,0.843
920,9.800,0.919
921,9.700,1.059
922,10.100,1.287
923,10.300,0.949
924,10.900,4.067
925,11.000,4.000
926,10.800,4.104
927,11.100,4.067
928,9.300,0.675
929,9.200,0.789
930,9.200,0.632
931,9.600,1.174
932,9.600,0.966
933,9.500,1.080
934,9.300,0.483
935,8.800,0.632
936,9.000,0.667
937,8.800,0.632
938,8.700,0.675
939,8.900,0.568
940,11.600,5.542
941,9.100,0.994
942,9.300,0.823
943,9.100,0.738
944,9.300,0.483
945,9.000,0.471
946,9.000,0.816
947,8.900,0.568
948,10.100,4.228
949,10.600,4.088
950,10.300,4.191
951,9.100,0.876
952,9.300,1.059
953,11.800,5.453
954,10.200,4.211
955,10.300,4.138
956,10.200,2.098
957,8.900,0.568
958,9.000,0.667
959,8.900,0.316
960,9.400,0.516
961,9.400,0.699
962,9.000,0.667
963,8.900,0.568
964,8.900,0.568
965,10.200,4.158
966,10.400,4.115
967,9.300,1.160
968,9.500,0.972
969,11.500,5.583
970,11.200,5.712
971,12.800,6.374
972,11.400,5.602
973,10.100,4.254
974,10.500,4.089
975,10.600,4.195
976,10.400,4.115
977,12.400,5.400
978,12.800,6.391
979,13.000,5.312
980,13.100,6.297
981,8.800,0.632
982,11.200,5.712
983,13.900,6.064
984,10.500,4.552
985,11.800,5.514
986,10.600,4.142
987,12.200,5.391
988,11.400,4.551
989,11.200,5.712
990,11.400,5.602
991,10.300,4.165
992,10.500,4.089
993,9.200,0.632
994,8.700,0.675
995,10.700,4.448
996,12.900,6.297
997,10.700,4.296
998,10.700,4.218
999,9.300,0.675
1000,11.800,5.391
1001,10.500,4.143
1002,9.300,0.483
1003,9.400,0.516
1004,9.500,0.707
1005,9.000,0.667
1006,10.700,4.057
1007,9.600,1.174
1008,9.200,0.632
1009,9.300,0.483
1010,9.500,0.707
1011,9.400,1.174
1012,9.200,1.033
1013,10.900,4.012
1014,10.400,4.248
1015,9.900,1.853
1016,11.800,5.453
1017,11.900,5.646
1018,12.100,5.607
1019,11.300,5.658
1020,11.500,5.681
1021,10.000,4.269
1022,11.900,5.547
1023,11.900,5.507
1024,13.400,6.077
1025,14.500,6.621
1026,12.600,6.501
1027,11.200,5.712
1028,15.900,6.724
1029,13.800,6.143
1030,16.000,6.616
1031,14.100,5.859
1032,13.000,6.464
1033,12.500,5.681
1034,12.800,5.514
1035,17.100,6.540
1036,14.300,6.783
1037,12.300,5.716
1038,11.000,4.422
1039,9.600,1.955
1040,14.700,6.584
1041,12.100,5.567
1042,13.600,6.240
1043,13.700,6.129
1044,14.200,6.812
1045,15.700,6.865
1046,11.400,5.719
1047,11.200,5.712
1048,11.700,5.618
1049,9.100,1.663
1050,10.400,4.326
1051,10.100,4.254
1052,12.100,5.587
1053,12.700,6.430
1054,12.300,5.519
1055,12.400,6.637
1056,12.800,6.460
1057,14.400,6.769
1058,12.800,6.460
1059,12.000,5.637
1060,15.300,7.072
1061,15.000,6.342
1062,13.200,6.303
1063,11.700,5.559
1064,11.900,5.607
1065,11.000,4.397
1066,14.100,6.855
1067,12.800,6.374
1068,12.700,6.447
1069,12.200,5.514
1070,12.500,6.570
1071,13.400,6.240
1072,11.600,5.602
1073,13.900,6.983
1074,10.900,4.701
1075,14.100,6.822
1076,12.900,5.343
1077,13.000,6.342
1078,12.000,5.538
1079,12.800,6.374
1080,12.500,5.681
1081,11.500,5.740
1082,15.000,6.342
1083,13.100,6.385
1084,14.300,6.717
1085,14.900,5.195
1086,12.000,5.637
1087,10.100,2.514
1088,11.100,5.763
1089,11.300,5.658
1090,12.700,6.430
1091,11.400,5.621
1092,11.700,5.638
1093,11.300,5.658
1094,10.500,4.197
1095,11.400,5.602
1096,11.400,5.621
1097,11.400,5.621
1098,11.900,5.607
1099,10.700,4.296
1100,11.800,5.412
1101,11.600,5.542
1102,10.200,4.185
1103,8.800,0.632
1104,10.000,4.269
1105,9.200,1.033
1106,9.900,4.280
1107,10.300,4.165
1108,10.000,4.243
1109,12.900,6.315
1110,10.700,4.347
1111,12.800,6.408
1112,10.700,4.165
1113,9.900,4.280
1114,11.400,5.661
1115,10.300,4.165
1116,9.200,1.135
1117,10.600,4.115
1118,9.500,1.269
1119,9.000,0.816
1120,9.100,0.568
1121,9.200,1.033
1122,9.500,0.972
1123,9.000,0.943
1124,8.800,0.789
1125,9.300,0.949
1126,9.700,0.823
1127,9.200,0.789
1128,10.900,4.095
1129,9.300,0.483
1130,9.500,0.972
1131,9.500,0.850
1132,9.700,0.823
1133,9.500,0.850
1134,9.300,0.949
1135,9.300,0.675
1136,9.500,0.972
1137,9.000,0.943
1138,10.300,4.165
1139,9.000,0.816
1140,10.300,4.191
1141,8.900,0.738
1142,9.200,0.919
1143,11.500,5.622
1144,11.400,5.641
1145,11.500,5.603
1146,11.900,5.587
1147,8.800,0.789
1148,10.200,4.237
1149,12.500,6.570
1150,11.900,5.626
1151,11.300,5.658
1152,10.200,4.211
1153,10.200,4.211
1154,9.300,0.823
1155,9.000,0.816
1156,11.400,5.621
1157,8.500,0.527
1158,8.900,0.738
1159,11.500,5.583
1160,10.100,4.228
1161,9.000,0.471
1162,9.400,0.699
1163,9.000,0.816
1164,9.300,1.059
1165,9.300,1.059
1166,9.400,1.174
1167,10.500,4.197
1168,9.400,1.075
1169,10.200,4.211
1170,10.500,4.197
1171,10.400,4.169
1172,8.800,0.919
1173,8.700,0.949
1174,8.900,0.738
1175,9.100,0.738
1176,9.000,0.667
1177,9.100,0.738
1178,10.300,4.165
1179,9.000,0.816
1180,9.200,1.033
1181,9.300,0.949
1182,10.500,4.089
1183,9.900,2.025
1184,9.200,1.033
1185,9.600,0.966
1186,9.100,0.738
1187,10.700,4.111
1188,9.500,1.080
1189,10.400,4.169
1190,9.200,0.789
1191,9.600,1.174
1192,9.100,0.994
1193,9.200,0.919
1194,10.400,4.169
1195,10.300,4.191
1196,11.500,5.583
1197,9.200,0.789
1198,9.200,1.135
1199,9.200,1.135
1200,9.000,0.667
1201,10.100,4.228
1202,8.800,0.632
1203,9.100,0.994
1204,8.800,0.789
1205,9.000,0.667
1206,9.400,2.011
1207,8.800,0.632
1208,8.800,0.422
1209,8.700,0.675
1210,11.400,5.621
1211,8.800,0.632
1212,8.800,0.632
1213,8.700,0.675
1214,10.200,4.264
1215,12.400,5.190
1216,9.900,4.306
1217,11.400,5.602
1218,10.100,4.228
1219,13.800,7.068
1220,12.600,6.518
1221,10.100,4.228
1222,10.700,4.373
1223,12.800,6.374
1224,9.800,4.315
1225,8.800,0.789
1226,9.900,4.306
1227,11.100,5.763
1228,8.500,0.527
1229,11.300,5.658
1230,10.000,4.243
1231,10.100,4.280
1232,8.700,0.675
1233,11.400,5.621
1234,10.400,4.351
1235,9.800,4.341
1236,9.000,1.563
1237,11.200,5.712
1238,11.400,5.621
1239,9.100,2.132
1240,10.100,4.228
1241,10.600,4.142
1242,9.200,2.150
1243,8.700,0.675
1244,10.200,4.264
1245,11.700,5.539
1246,10.500,4.223
1247,10.100,4.254
1248,9.200,1.135
1249,9.000,0.943
1250,10.600,4.169
1251,11.000,4.372
1252,11.600,5.522
1253,9.300,1.494
1254,9.200,1.033
1255,10.600,4.377
1256,10.600,4.502
1257,9.200,2.098
1258,11.900,5.626
1259,11.700,5.832
1260,11.100,5.763
1261,10.600,4.427
1262,11.800,5.673
1263,11.900,5.724
1264,11.300,5.677
1265,11.100,5.763
1266,10.200,4.417
1267,11.800,5.770
1268,10.200,4.315
1269,10.400,4.477
1270,10.100,4.254
1271,10.900,4.433
1272,9.300,1.767
1273,9.700,2.406
1274,8.600,0.516
1275,8.700,0.675
1276,9.100,1.197
1277,10.600,4.526
1278,9.900,2.514
1279,12.200,5.391
1280,10.400,4.248
1281,12.600,5.420
1282,12.300,5.519
1283,13.200,5.160
1284,13.100,6.385
1285,12.500,5.681
1286,9.700,1.767
1287,12.400,6.653
1288,12.200,5.493
1289,12.700,6.447
1290,9.600,2.413
1291,11.300,5.716
1292,11.200,5.731
1293,9.900,4.306
1294,8.800,1.619
1295,11.600,5.621
1296,11.800,5.653
1297,11.500,5.622
1298,11.200,5.712
1299,9.700,4.347
1300,8.900,1.287
1301,10.300,4.165
1302,8.700,0.675
1303,8.800,0.632
1304,9.300,1.889
1305,9.100,1.524
1306,11.500,5.563
1307,11.800,5.554
1308,9.300,1.418
1309,8.500,0.527
1310,9.900,4.306
1311,11.400,5.621
1312,12.700,6.533
1313,13.200,6.408
1314,13.400,6.240
1315,14.600,6.687
1316,11.100,5.763
1317,11.300,5.677
1318,11.500,5.563
1319,8.700,0.675
1320,8.600,0.516
1321,10.000,4.243
1322,13.100,6.385
1323,13.000,6.566
1324,9.000,1.826
1325,10.700,4.322
1326,11.500,5.563
1327,10.300,4.165
1328,11.700,5.498
1329,8.800,0.422
1330,9.100,0.738
1331,9.100,0.568
1332,8.800,0.789
1333,9.300,0.823
1334,10.500,4.143
1335,10.400,4.169
1336,9.000,0.471
1337,9.900,2.025
1338,10.500,4.089
1339,10.000,4.269
1340,8.700,0.675
1341,11.600,5.502
1342,8.900,0.568
1343,9.700,1.947
1344,10.800,4.290
1345,9.900,4.306
1346,10.200,4.185
1347,10.500,4.428
1348,10.100,4.383
1349,9.400,1.776
1350,8.400,0.516
1351,8.600,0.516
1352,10.000,4.269
1353,12.500,5.583
1354,8.500,0.707
1355,10.300,4.218
1356,8.800,0.632
1357,9.500,1.080
1358,11.400,5.641
1359,10.100,4.202
