timestamp,fov_mean,fov_std
181,18.900,4.012
182,19.900,3.381
183,19.800,3.553
184,17.200,4.158
185,19.800,3.553
186,19.700,3.713
187,20.300,3.592
188,18.300,3.917
189,19.600,3.864
190,18.800,4.131
191,18.900,4.012
192,18.800,4.131
193,19.800,3.553
194,19.600,3.864
195,20.400,3.373
196,18.900,4.012
197,17.300,4.057
198,18.700,4.270
199,18.100,4.122
200,18.000,4.216
201,19.600,3.864
202,17.300,4.084
203,17.200,4.131
204,18.200,4.022
205,19.500,4.035
206,18.900,4.012
207,17.200,4.131
208,20.400,3.373
209,16.600,3.748
210,17.200,4.158
211,18.200,4.050
212,18.200,4.050
213,19.000,3.887
214,18.000,4.243
215,16.800,3.615
216,20.400,3.406
217,16.700,3.683
218,18.300,3.917
219,18.800,4.158
220,17.900,4.358
221,21.300,2.214
222,18.100,4.122
223,18.700,4.270
224,17.200,4.158
225,17.100,4.254
226,18.900,4.012
227,19.500,4.062
228,19.400,4.195
229,18.600,4.402
230,17.900,4.358
231,18.800,4.158
232,18.100,4.149
233,18.600,4.402
234,19.600,3.893
235,19.400,4.195
236,18.800,4.158
237,19.000,3.887
238,18.300,3.917
239,15.500,3.472
240,17.800,4.442
241,17.800,4.467
242,18.900,4.012
243,18.500,4.528
244,17.900,4.358
245,16.100,4.095
246,18.000,4.243
247,17.800,4.442
248,18.200,4.022
249,18.100,4.122
250,16.100,4.095
251,18.700,4.270
252,19.500,4.035
253,19.600,3.893
254,18.200,4.022
255,18.100,4.149
256,19.600,3.893
257,19.800,3.553
258,21.200,2.530
259,18.200,4.022
260,18.900,4.012
261,18.900,4.040
262,19.600,3.864
263,18.800,4.158
264,19.700,3.713
265,16.100,4.122
266,19.700,3.743
267,20.500,3.171
268,21.300,2.214
269,20.600,2.951
270,20.600,2.951
271,18.900,4.012
272,22.000,0.000
273,17.900,4.358
274,19.000,3.887
275,18.900,4.040
276,19.400,4.195
277,19.800,3.553
278,18.000,4.243
279,18.900,4.040
280,18.100,4.149
281,18.700,4.270
282,19.700,3.713
283,18.800,4.185
284,18.100,4.149
285,16.500,3.837
286,19.700,3.743
287,19.700,3.713
288,19.600,3.864
289,19.700,3.713
290,18.800,4.158
291,18.800,4.158
292,21.200,2.530
293,18.000,4.243
294,19.600,3.893
295,21.300,2.214
296,18.700,4.270
297,18.500,4.552
298,16.300,3.945
299,18.900,4.012
300,17.300,4.084
301,15.700,3.401
302,17.900,4.358
303,17.900,4.358
304,17.900,4.332
305,15.700,3.466
306,18.100,4.122
307,18.700,4.296
308,20.300,3.592
309,17.700,4.547
310,16.300,3.945
311,17.200,4.158
312,16.900,4.433
313,15.900,4.332
314,17.100,4.254
315,17.100,4.280
316,17.300,4.057
317,18.600,4.402
318,17.000,4.372
319,17.800,4.467
320,17.900,4.358
321,15.100,3.665
322,19.400,4.195
323,19.400,4.195
324,19.600,3.893
325,17.900,4.358
326,15.400,3.534
327,18.600,4.427
328,19.500,4.062
329,20.300,3.592
330,16.000,4.190
331,17.000,4.372
332,19.200,4.517
333,18.500,4.528
334,19.500,4.035
335,18.500,4.577
336,17.700,4.596
337,18.900,4.040
338,18.800,4.158
339,16.000,4.190
340,16.900,4.458
341,17.700,4.572
342,19.400,4.195
343,18.200,4.022
344,18.100,4.149
345,19.700,3.713
346,18.600,4.402
347,18.800,4.131
348,16.500,3.866
349,21.300,2.214
350,18.700,4.270
351,18.600,4.402
352,20.300,3.592
353,19.700,3.713
354,18.800,4.158
355,17.000,4.320
356,18.900,4.040
357,19.800,3.553
358,21.300,2.214
359,18.900,4.040
360,18.900,4.040
361,19.100,3.755
362,20.300,3.592
363,21.300,2.214
364,17.300,4.084
365,16.200,4.077
366,17.900,4.332
367,17.900,4.358
368,21.300,2.214
369,18.700,4.270
370,16.600,4.671
371,16.900,4.433
372,21.300,2.214
373,16.900,4.408
374,15.300,3.561
375,17.800,4.492
376,15.900,4.254
377,16.000,4.190
378,16.300,3.974
379,15.900,4.228
380,15.800,4.315
381,16.900,4.433
382,15.800,4.367
383,17.500,4.790
384,15.800,4.341
385,20.200,3.824
386,17.600,4.671
387,16.000,4.216
388,15.900,4.280
389,17.400,4.858
390,16.800,4.492
391,17.600,4.671
392,15.700,4.398
393,16.800,4.517
394,17.800,4.467
395,16.800,4.492
396,15.800,4.290
397,14.700,2.669
398,16.300,3.945
399,14.100,2.923
400,16.900,4.408
401,17.100,4.280
402,18.800,4.158
403,19.900,3.381
404,19.600,3.893
405,19.000,3.887
406,20.500,3.171
407,17.200,4.158
408,16.900,4.408
409,18.700,4.322
410,18.700,4.270
411,15.500,3.567
412,14.700,2.710
413,16.900,4.508
414,14.100,2.846
415,16.300,4.029
416,15.200,3.615
417,16.300,3.974
418,14.400,2.836
419,16.200,4.050
420,16.200,4.104
421,19.600,3.864
422,16.200,4.022
423,15.200,3.615
424,14.900,3.784
425,15.000,3.712
426,16.300,4.001
427,16.400,3.921
428,18.000,4.243
429,15.400,3.534
430,18.500,4.552
431,18.000,4.295
432,18.600,4.427
433,14.900,3.755
434,14.400,2.836
435,13.700,0.949
436,14.900,3.843
437,16.000,4.163
438,16.000,4.216
439,15.900,4.306
440,16.900,4.433
441,15.800,4.367
442,15.300,3.683
443,15.100,3.725
444,13.300,0.675
445,15.000,3.771
446,14.500,2.877
447,15.400,3.596
448,17.400,4.006
449,16.800,4.541
450,15.500,4.552
451,16.000,4.269
452,17.200,4.185
453,18.500,4.552
454,18.400,4.671
455,20.400,3.406
456,15.800,4.315
457,17.800,4.442
458,16.700,4.644
459,15.800,4.367
460,16.700,4.596
461,16.500,4.767
462,18.400,4.671
463,18.600,4.402
464,19.500,4.035
465,16.500,4.767
466,15.800,4.315
467,15.700,4.398
468,15.800,4.341
469,18.500,4.577
470,15.100,3.725
471,16.500,4.767
472,15.800,4.392
473,16.300,3.945
474,16.800,4.541
475,17.900,4.358
476,15.800,4.341
477,18.900,4.040
478,17.700,4.547
479,17.300,4.084
480,17.900,4.408
481,16.400,3.950
482,18.800,4.158
483,16.900,4.508
484,16.100,4.149
485,16.600,4.719
486,15.900,4.254
487,18.100,4.149
488,16.100,4.175
489,16.200,4.104
490,16.800,4.541
491,16.300,4.001
492,17.600,4.671
493,16.600,4.671
494,14.800,3.853
495,15.800,4.315
496,17.900,4.358
497,15.000,3.801
498,16.800,4.541
499,15.100,3.725
500,14.600,3.950
501,15.100,3.695
502,14.200,2.936
503,16.700,4.692
504,14.700,3.889
505,13.500,0.850
506,15.600,3.534
507,15.000,3.771
508,18.900,4.095
509,16.900,4.458
510,17.400,4.881
511,17.700,4.596
512,16.800,4.517
513,20.200,3.795
514,17.700,4.572
515,19.500,4.062
516,19.300,4.373
517,19.500,4.062
518,16.600,4.719
519,19.300,4.373
520,16.700,4.596
521,21.000,3.162
522,19.200,4.517
523,17.500,4.836
524,20.300,3.592
525,19.300,4.373
526,18.500,4.577
527,18.500,4.577
528,19.100,4.677
529,15.100,3.755
530,17.400,4.926
531,16.500,4.767
532,14.900,3.814
533,14.400,4.033
534,17.300,4.968
535,13.800,2.936
536,13.300,3.093
537,18.000,4.269
538,15.000,3.742
539,18.200,4.917
540,17.200,5.095
541,17.300,4.990
542,15.500,4.552
543,16.400,4.835
544,18.400,4.671
545,19.100,4.677
546,19.200,4.541
547,21.100,2.846
548,17.400,4.881
549,17.500,4.790
550,17.400,4.926
551,16.500,4.790
552,14.800,3.853
553,13.800,2.974
554,15.800,4.315
555,17.500,4.790
556,16.300,4.945
557,15.800,4.341
558,16.000,4.216
559,13.400,3.098
560,17.700,5.813
561,18.500,4.528
562,16.800,4.517
563,14.500,4.062
564,15.600,4.477
565,17.500,4.767
566,14.500,4.007
567,16.600,4.695
568,15.600,4.477
569,15.700,4.398
570,13.800,3.011
571,14.000,2.981
572,15.100,3.814
573,13.800,3.048
574,15.800,4.341
575,15.000,3.830
576,13.700,1.160
577,15.700,4.373
578,13.200,0.789
579,14.700,3.917
580,16.300,4.923
581,14.000,2.944
582,14.100,2.885
583,15.300,3.622
584,14.300,2.946
585,15.100,3.695
586,14.800,3.910
587,16.700,4.596
588,19.300,4.373
589,13.800,3.011
590,13.900,1.197
591,15.400,3.596
592,14.200,3.011
593,15.000,3.801
594,19.200,4.541
595,15.000,3.801
596,14.100,2.923
597,14.400,2.836
598,15.500,3.440
599,13.700,2.983
600,17.100,4.254
601,15.800,4.341
602,15.100,3.755
603,16.200,4.131
604,15.700,4.448
605,15.200,3.676
606,16.100,4.122
607,16.500,3.808
608,14.400,0.516
609,14.600,3.978
610,18.100,4.149
611,16.800,4.566
612,16.900,4.483
613,16.400,3.921
614,16.000,4.295
615,17.700,4.596
616,16.900,3.542
617,16.000,4.269
618,16.300,4.001
619,16.300,4.057
620,17.100,4.280
621,16.500,4.790
622,14.800,3.910
623,15.700,4.398
624,13.400,3.098
625,14.900,3.814
626,13.400,1.174
627,17.500,3.894
628,15.500,3.536
629,15.500,3.504
630,16.900,4.433
631,15.200,4.709
632,14.000,3.055
633,16.600,3.777
634,14.900,3.843
635,17.400,4.006
636,15.600,4.452
637,14.900,3.843
638,14.500,2.877
639,14.500,4.062
640,15.000,3.771
641,15.100,3.695
642,14.500,4.007
643,15.000,3.830
644,13.800,2.974
645,12.300,0.483
646,18.200,4.917
647,18.100,5.043
648,19.200,4.517
649,19.000,4.830
650,17.200,5.073
651,17.500,4.767
652,14.200,4.131
653,18.400,4.671
654,16.000,5.185
655,15.300,4.692
656,15.300,4.668
657,17.000,5.270
658,15.400,4.624
659,15.500,4.577
660,15.000,5.228
661,17.300,4.990
662,13.100,3.143
663,12.800,1.229
664,17.600,4.719
665,14.900,3.872
666,14.900,3.843
667,15.000,3.859
668,16.000,4.243
669,14.900,3.814
670,13.900,2.923
671,14.500,4.007
672,14.200,4.131
673,16.000,5.164
674,14.400,4.033
675,14.100,4.202
676,15.800,4.367
677,15.500,4.552
678,13.900,2.885
679,15.800,4.367
680,14.200,4.131
681,15.500,4.552
682,13.600,3.026
683,12.800,1.033
684,14.800,3.910
685,15.800,4.315
686,15.800,4.290
687,13.700,3.057
688,16.800,4.517
689,15.500,4.528
690,15.700,4.373
691,15.800,4.341
692,19.200,4.517
693,16.500,4.790
694,14.600,4.006
695,14.700,3.917
696,14.900,3.843
697,16.400,4.858
698,13.700,3.093
699,15.900,4.306
700,15.500,4.528
701,14.300,4.084
702,14.000,2.944
703,15.000,3.742
704,14.700,3.889
705,16.300,4.923
706,16.600,4.719
707,15.700,3.466
708,15.800,4.341
709,14.000,2.906
710,15.000,3.771
711,15.300,4.644
712,13.500,3.100
713,15.200,4.733
714,14.400,4.115
715,13.400,3.169
716,18.200,4.940
717,16.200,5.029
718,13.200,3.155
719,14.300,4.111
720,14.300,4.084
721,14.100,4.202
722,16.300,4.945
723,16.500,4.790
724,15.400,4.600
725,15.400,4.575
726,13.700,3.093
727,15.000,3.830
728,17.700,4.572
729,13.600,3.134
730,15.400,4.648
731,15.400,4.600
732,17.400,4.881
733,16.100,5.087
734,15.000,4.853
735,14.300,4.138
736,13.300,3.199
737,17.400,4.881
738,14.100,4.175
739,16.100,5.087
740,16.300,4.945
741,16.400,4.858
742,16.300,4.923
743,16.000,5.185
744,15.400,4.600
745,16.300,4.923
746,14.100,4.228
747,14.000,2.906
748,12.700,4.347
749,13.400,3.098
750,17.400,4.881
751,15.400,4.600
752,15.400,4.648
753,12.900,0.876
754,14.500,4.035
755,15.400,4.648
756,15.800,4.341
757,15.600,4.477
758,14.500,4.007
759,13.700,3.129
760,13.900,3.035
761,15.600,4.502
762,15.500,4.528
763,13.600,3.026
764,15.200,4.709
765,14.600,4.061
766,15.100,4.795
767,16.300,4.990
768,15.500,4.552
769,15.000,4.830
770,14.200,4.131
771,14.400,4.033
772,16.600,4.742
773,16.600,4.742
774,17.300,4.990
775,14.800,3.910
776,15.400,4.600
777,16.200,5.007
778,15.400,4.624
779,17.200,5.073
780,15.400,4.624
781,13.500,3.136
782,17.500,4.836
783,14.700,3.945
784,15.500,4.625
785,16.400,4.858
786,14.400,4.061
787,14.100,2.885
788,15.300,4.668
789,12.700,0.949
790,14.400,4.115
791,14.000,2.867
792,14.100,2.885
793,14.200,2.860
794,14.800,3.853
795,14.200,2.936
796,13.200,3.190
797,12.800,1.135
798,14.700,3.974
799,15.000,3.801
800,14.200,2.860
801,17.800,4.442
802,14.900,3.814
803,17.900,4.358
804,17.400,4.926
805,17.100,5.174
806,17.400,4.904
807,18.800,4.158
808,18.800,4.158
809,21.300,2.214
810,20.200,3.795
811,17.400,4.881
812,18.200,4.940
813,16.300,4.923
814,16.400,4.835
815,15.800,4.367
816,16.100,4.202
817,16.500,4.790
818,18.300,4.809
819,16.700,4.668
820,17.600,4.719
821,16.500,4.767
822,14.100,4.202
823,14.200,4.131
824,15.000,4.830
825,17.100,5.174
826,16.900,5.384
827,18.000,5.164
828,16.400,4.904
829,12.200,1.033
830,15.500,3.504
831,15.800,4.392
832,16.100,4.202
833,14.700,3.945
834,15.100,3.725
835,18.000,4.295
836,16.100,4.175
837,15.900,4.332
838,14.000,2.944
839,15.900,4.280
840,15.300,3.683
841,16.700,4.620
842,17.100,4.280
843,14.400,4.061
844,17.200,5.073
845,14.700,3.945
846,15.200,3.676
847,15.700,3.401
848,14.300,2.830
849,15.400,4.600
850,13.900,2.961
851,14.900,3.957
852,14.000,2.906
853,13.400,0.843
854,14.700,3.945
855,16.400,4.858
856,16.200,4.158
857,16.800,4.541
858,19.400,4.222
859,14.500,4.035
860,15.200,3.676
861,15.500,4.577
862,15.700,4.448
863,16.900,4.458
864,14.700,4.029
865,17.800,4.492
866,15.800,4.341
867,16.700,4.596
868,17.000,4.372
869,16.600,4.766
870,19.400,4.222
871,17.400,4.926
872,18.400,4.695
873,17.400,4.926
874,17.300,4.990
875,15.900,5.280
876,16.200,5.007
877,14.000,4.243
878,13.100,3.143
879,16.400,4.858
880,16.400,4.858
881,14.800,3.967
882,14.200,4.211
883,14.800,3.853
884,14.600,4.061
885,13.500,3.100
886,13.500,3.308
887,13.800,3.011
888,12.300,0.675
889,14.100,4.228
890,14.600,4.006
891,14.200,4.185
892,14.700,3.945
893,13.200,3.190
894,13.700,4.398
895,14.400,4.088
896,15.100,4.771
897,14.100,4.202
898,13.900,4.280
899,15.000,4.899
900,15.300,4.715
901,14.400,4.115
902,14.300,4.084
903,13.000,3.197
904,14.500,4.062
905,14.300,4.084
906,13.600,3.098
907,13.400,3.098
908,14.700,4.001
909,14.900,3.814
910,15.200,4.756
911,14.700,3.917
912,15.800,4.392
913,13.700,3.057
914,14.600,3.950
915,15.600,4.551
916,13.000,0.943
917,16.100,4.202
918,15.700,4.423
919,16.100,4.149
920,15.600,4.477
921,17.800,4.492
922,15.900,4.280
923,19.200,4.517
924,15.800,4.341
925,19.700,3.713
926,15.900,4.280
927,20.300,3.592
928,19.400,4.248
929,20.500,3.171
930,20.500,3.171
931,22.000,0.000
932,22.000,0.000
933,21.100,2.846
934,22.000,0.000
935,15.500,4.528
936,16.700,4.668
937,16.200,5.007
938,17.600,4.671
939,16.000,5.164
940,14.200,4.264
941,13.900,4.306
942,13.900,4.280
943,14.000,4.216
944,14.100,4.175
945,17.000,5.292
946,15.000,4.830
947,16.800,5.493
948,16.300,4.945
949,17.100,5.216
950,16.000,5.228
951,15.600,5.522
952,13.800,4.341
953,17.800,5.432
954,16.800,5.493
955,18.000,5.185
956,17.800,5.432
957,18.000,5.185
958,19.000,4.853
959,20.100,4.012
960,19.000,4.853
961,21.000,3.162
962,19.900,4.433
963,20.000,4.216
964,19.000,4.830
965,16.900,5.384
966,21.000,3.162
967,20.900,3.479
968,20.900,3.479
969,19.900,4.433
970,22.000,0.000
971,22.000,0.000
972,20.000,4.243
973,18.100,5.043
974,19.000,4.830
975,18.300,4.855
976,18.000,5.207
977,16.500,4.790
978,15.500,4.577
979,16.600,4.742
980,14.400,4.169
981,14.500,4.116
982,14.600,4.006
983,15.400,4.624
984,14.500,4.007
985,14.200,2.974
986,15.100,3.755
987,15.900,4.280
988,13.200,1.229
989,14.700,3.945
990,15.800,4.417
991,16.000,4.269
992,15.300,4.715
993,15.500,4.601
994,15.100,3.725
995,14.800,3.938
996,14.200,4.185
997,14.500,4.062
998,14.400,4.088
999,14.300,4.111
1000,15.400,4.648
1001,14.400,4.088
1002,15.600,4.477
1003,15.500,4.601
1004,15.400,4.600
1005,15.800,4.341
1006,14.600,3.950
1007,15.600,4.526
1008,15.600,4.526
1009,13.800,3.011
1010,17.000,4.320
1011,15.400,4.648
1012,13.900,3.071
1013,12.700,1.160
1014,15.500,4.528
1015,13.300,3.093
1016,14.300,4.138
1017,14.500,4.035
1018,12.400,0.699
1019,12.600,0.966
1020,13.700,3.020
1021,13.400,3.134
1022,13.000,0.667
1023,14.200,2.860
1024,13.400,1.075
1025,15.000,3.830
1026,13.200,1.229
1027,13.000,0.816
1028,13.700,3.057
1029,14.100,2.961
1030,12.300,0.675
1031,13.600,3.062
1032,15.900,5.280
1033,13.400,3.169
1034,12.800,0.789
1035,13.000,0.943
1036,14.800,3.938
1037,12.500,0.707
1038,13.600,3.062
1039,13.400,0.966
1040,15.600,4.502
1041,15.900,4.332
1042,14.900,3.814
1043,14.300,4.084
1044,15.000,3.771
1045,15.500,4.552
1046,16.300,4.945
1047,13.500,3.064
1048,16.200,4.050
1049,14.400,4.061
1050,13.700,3.164
1051,13.800,2.974
1052,15.700,4.473
1053,13.200,3.190
1054,14.600,3.950
1055,15.000,3.771
1056,13.800,3.011
1057,13.400,3.098
1058,13.900,3.035
1059,16.300,4.923
1060,13.800,3.084
1061,14.000,2.981
1062,13.600,3.062
1063,13.500,3.100
1064,12.600,0.843
1065,13.600,3.026
1066,13.600,2.989
1067,13.100,3.178
1068,13.200,3.490
1069,14.300,4.191
1070,17.400,4.926
1071,18.400,4.671
1072,16.100,5.109
1073,13.900,2.961
1074,14.100,2.885
1075,12.700,1.252
1076,15.200,4.709
1077,13.700,3.093
1078,16.000,4.243
1079,13.200,3.155
1080,13.400,3.273
1081,13.900,3.213
1082,13.500,3.028
1083,15.400,3.596
1084,14.900,3.814
1085,16.400,4.881
1086,14.100,4.306
1087,13.500,3.100
1088,14.400,4.061
1089,15.000,3.801
1090,13.300,3.164
1091,15.100,3.755
1092,13.100,1.101
1093,14.800,3.910
1094,14.800,3.882
1095,15.800,4.367
1096,15.000,3.887
1097,13.600,1.350
1098,15.800,4.341
1099,16.800,4.614
1100,14.700,3.974
1101,12.300,1.059
1102,14.400,4.033
1103,14.500,4.116
1104,15.200,4.756
1105,15.400,4.624
1106,13.100,3.247
1107,16.300,4.945
1108,12.300,1.160
1109,14.700,4.029
1110,15.600,4.600
1111,14.500,2.877
1112,15.800,4.392
1113,14.600,3.978
1114,15.800,4.341
1115,18.500,4.577
1116,18.900,4.999
1117,13.500,3.274
1118,16.500,4.743
1119,13.400,3.134
1120,15.000,3.830
1121,14.700,4.029
1122,15.400,4.719
1123,15.600,4.526
1124,14.400,4.115
1125,14.800,3.910
1126,13.200,3.155
1127,16.900,4.458
1128,13.600,3.098
1129,13.000,1.333
1130,14.000,2.981
1131,15.700,4.448
1132,13.700,3.129
1133,14.200,4.158
1134,14.100,2.998
1135,15.400,4.600
1136,14.300,4.191
1137,13.900,3.107
1138,13.600,3.169
1139,14.400,4.169
1140,16.900,4.508
1141,15.400,4.695
1142,19.900,4.433
1143,14.300,4.270
1144,17.100,5.174
1145,14.700,3.974
1146,15.000,3.916
1147,15.900,4.254
1148,16.600,4.742
1149,14.400,4.088
1150,12.400,1.265
1151,14.800,3.994
1152,13.700,3.129
1153,15.300,4.692
1154,14.400,4.169
1155,15.000,3.830
1156,16.300,4.923
1157,17.000,4.422
1158,14.800,3.910
1159,19.400,4.195
1160,16.600,4.766
1161,20.500,3.171
1162,18.400,4.695
1163,18.500,4.601
1164,16.800,4.541
1165,16.900,4.458
1166,17.200,4.211
1167,15.900,4.332
1168,15.700,4.448
1169,15.600,4.526
1170,15.000,3.859
1171,16.600,3.777
1172,16.000,4.295
1173,16.600,4.742
1174,17.200,5.116
1175,16.400,4.904
1176,14.200,4.237
1177,17.200,5.095
1178,14.800,3.967
1179,16.300,4.084
1180,16.500,4.790
1181,16.100,5.131
1182,16.500,4.836
1183,17.100,5.216
1184,16.800,4.566
1185,17.800,4.492
1186,19.500,4.035
1187,21.300,2.214
1188,19.500,4.035
1189,17.200,4.237
1190,19.400,4.248
1191,16.800,4.492
1192,21.100,2.846
1193,15.300,4.739
1194,18.000,4.295
1195,17.100,4.306
1196,17.700,4.572
1197,17.900,4.332
1198,18.300,3.917
1199,15.600,4.452
1200,16.800,4.566
1201,14.600,4.115
1202,14.000,2.906
1203,13.100,1.197
1204,13.100,1.287
1205,14.600,4.061
1206,14.600,4.033
1207,15.700,4.423
1208,14.800,3.938
1209,18.400,4.695
1210,14.300,4.111
1211,14.200,2.974
1212,14.900,3.900
1213,14.800,3.938
1214,13.900,3.071
1215,15.700,4.473
1216,15.300,4.739
1217,14.500,2.838
1218,15.300,4.809
1219,17.100,5.238
1220,16.100,5.152
1221,15.700,4.547
1222,16.300,4.968
1223,16.000,4.295
1224,14.000,3.127
1225,17.400,4.904
1226,14.200,4.237
1227,14.200,4.158
1228,15.200,4.733
1229,12.000,0.667
1230,12.700,0.949
1231,12.100,0.994
1232,14.000,2.981
1233,13.800,4.341
1234,16.200,5.029
1235,15.100,4.795
1236,14.100,4.202
1237,14.100,4.254
1238,14.200,4.237
1239,15.400,4.648
1240,12.300,0.949
1241,14.200,4.158
1242,14.200,4.158
1243,13.900,4.306
1244,13.300,3.268
1245,12.800,3.259
1246,13.000,3.162
1247,12.900,3.414
1248,13.700,3.057
1249,15.300,4.739
1250,15.300,4.644
1251,15.900,5.280
1252,15.300,4.644
1253,12.000,0.816
1254,12.200,0.789
1255,14.200,4.131
1256,15.300,4.692
1257,15.200,4.709
1258,12.000,1.054
1259,13.800,2.974
1260,14.900,4.932
1261,14.000,4.269
1262,14.500,4.007
1263,14.800,4.984
1264,14.100,4.228
1265,13.000,3.266
1266,15.200,4.733
1267,12.900,3.315
1268,13.100,3.213
1269,13.300,3.234
1270,12.600,3.340
1271,13.900,4.306
1272,15.000,4.876
1273,16.000,5.228
1274,17.100,5.238
1275,15.000,4.853
1276,14.800,5.007
1277,14.000,4.320
1278,13.300,3.164
1279,13.400,3.204
1280,13.600,3.062
1281,14.100,2.961
1282,13.700,3.093
1283,14.000,4.295
1284,14.500,4.062
1285,15.100,4.795
1286,15.100,4.909
1287,18.300,4.809
1288,16.800,5.514
1289,13.900,4.306
1290,15.000,4.853
1291,15.000,4.853
1292,13.800,3.120
1293,14.400,4.115
1294,13.800,4.417
1295,13.100,3.281
1296,13.100,3.247
1297,13.900,4.358
1298,16.900,5.384
1299,16.100,5.195
1300,15.800,5.350
1301,16.000,5.185
1302,14.800,5.007
1303,17.800,5.432
1304,19.000,4.853
1305,16.900,5.384
1306,16.100,5.109
1307,15.600,5.522
1308,17.800,5.432
1309,16.900,5.446
1310,15.800,5.350
1311,15.600,5.522
1312,15.700,5.438
1313,17.900,5.301
1314,15.500,5.603
1315,17.100,5.216
1316,18.000,5.228
1317,15.600,5.522
1318,18.900,4.999
1319,20.900,3.479
1320,20.000,4.216
1321,18.800,5.160
1322,16.700,5.599
1323,18.900,4.999
1324,19.000,4.830
1325,18.000,5.164
1326,18.200,4.962
1327,16.300,5.056
1328,19.300,4.423
1329,14.800,5.007
1330,14.500,5.191
1331,14.600,5.125
1332,13.400,4.551
1333,16.700,5.599
1334,19.900,4.433
1335,20.900,3.479
1336,19.800,4.638
1337,18.700,5.314
1338,18.900,4.999
1339,18.800,5.160
1340,17.800,5.432
1341,19.800,4.638
1342,16.600,5.700
1343,18.900,4.999
1344,19.900,4.433
1345,20.000,4.216
1346,16.600,5.700
1347,13.000,3.232
1348,13.000,3.300
1349,13.400,3.204
1350,13.000,3.197
1351,16.000,5.185
1352,14.700,4.029
1353,16.100,5.152
1354,14.900,4.977
1355,13.900,3.071
1356,13.500,3.274
1357,15.200,4.756
1358,12.300,1.059
1359,12.800,1.317
