timestamp,fov_mean,fov_std
181,17.900,4.383
182,20.600,2.951
183,16.600,4.742
184,20.600,2.951
185,16.000,4.190
186,22.000,0.000
187,18.600,4.402
188,21.200,2.530
189,19.400,4.195
190,20.300,3.653
191,21.000,3.162
192,22.000,0.000
193,20.400,3.373
194,21.300,2.214
195,20.600,2.951
196,22.000,0.000
197,16.500,3.837
198,20.400,3.373
199,15.300,3.592
200,20.600,2.951
201,16.300,3.974
202,20.400,3.373
203,15.500,3.504
204,20.500,3.171
205,17.200,4.211
206,19.600,3.893
207,17.200,4.131
208,19.000,3.887
209,17.200,4.158
210,18.700,4.296
211,18.200,4.050
212,19.500,4.035
213,18.100,4.149
214,18.200,4.050
215,18.100,4.122
216,17.200,4.185
217,21.200,2.530
218,14.600,2.675
219,20.500,3.171
220,17.700,4.620
221,17.300,4.084
222,20.300,3.592
223,16.400,3.978
224,18.900,4.040
225,16.800,4.541
226,18.900,4.012
227,17.600,4.648
228,18.800,4.158
229,17.300,4.084
230,17.700,4.547
231,18.800,4.211
232,19.600,3.893
233,18.200,4.050
234,17.400,4.006
235,18.900,4.040
236,16.600,4.695
237,20.300,3.592
238,18.000,4.243
239,18.900,4.040
240,14.800,2.658
241,20.200,3.824
242,17.800,4.442
243,20.500,3.171
244,18.900,4.040
245,20.400,3.406
246,22.000,0.000
247,20.300,3.592
248,21.100,2.846
249,22.000,0.000
250,22.000,0.000
251,22.000,0.000
252,22.000,0.000
253,22.000,0.000
254,22.000,0.000
255,21.000,3.162
256,22.000,0.000
257,22.000,0.000
258,22.000,0.000
259,22.000,0.000
260,22.000,0.000
261,22.000,0.000
262,22.000,0.000
263,22.000,0.000
264,22.000,0.000
265,22.000,0.000
266,22.000,0.000
267,22.000,0.000
268,22.000,0.000
269,22.000,0.000
270,22.000,0.000
271,22.000,0.000
272,22.000,0.000
273,22.000,0.000
274,22.000,0.000
275,22.000,0.000
276,22.000,0.000
277,22.000,0.000
278,22.000,0.000
279,22.000,0.000
280,22.000,0.000
281,22.000,0.000
282,22.000,0.000
283,22.000,0.000
284,19.800,3.553
285,18.200,4.022
286,17.100,4.254
287,18.600,4.402
288,17.200,4.158
289,17.900,4.358
290,19.500,4.035
291,16.100,4.122
292,19.000,3.887
293,18.800,4.158
294,17.800,4.492
295,17.900,4.358
296,18.900,4.012
297,18.200,4.022
298,19.700,3.713
299,17.300,4.084
300,18.700,4.296
301,18.700,4.270
302,15.700,3.401
303,20.600,2.951
304,17.000,4.320
305,19.600,3.864
306,16.000,4.216
307,19.600,3.893
308,19.400,4.195
309,16.700,4.572
310,19.500,4.035
311,17.300,4.084
312,18.600,4.402
313,21.200,2.530
314,15.800,3.360
315,20.400,3.373
316,15.800,3.360
317,18.700,4.296
318,21.100,2.846
319,14.900,2.558
320,18.800,4.185
321,16.600,3.748
322,19.000,3.916
323,19.700,3.713
324,16.200,4.077
325,19.000,3.916
326,17.700,4.596
327,18.100,4.149
328,17.000,4.372
329,19.500,4.035
330,18.400,4.671
331,20.300,3.592
332,19.500,4.062
333,20.100,4.012
334,21.200,2.530
335,22.000,0.000
336,22.000,0.000
337,22.000,0.000
338,22.000,0.000
339,22.000,0.000
340,22.000,0.000
341,22.000,0.000
342,22.000,0.000
343,22.000,0.000
344,22.000,0.000
345,22.000,0.000
346,22.000,0.000
347,22.000,0.000
348,22.000,0.000
349,22.000,0.000
350,22.000,0.000
351,22.000,0.000
352,22.000,0.000
353,22.000,0.000
354,22.000,0.000
355,22.000,0.000
356,22.000,0.000
357,22.000,0.000
358,22.000,0.000
359,22.000,0.000
360,22.000,0.000
361,22.000,0.000
362,22.000,0.000
363,22.000,0.000
364,22.000,0.000
365,22.000,0.000
366,22.000,0.000
367,22.000,0.000
368,22.000,0.000
369,22.000,0.000
370,22.000,0.000
371,22.000,0.000
372,22.000,0.000
373,22.000,0.000
374,22.000,0.000
375,22.000,0.000
376,22.000,0.000
377,22.000,0.000
378,22.000,0.000
379,22.000,0.000
380,22.000,0.000
381,22.000,0.000
382,22.000,0.000
383,22.000,0.000
384,22.000,0.000
385,22.000,0.000
386,22.000,0.000
387,22.000,0.000
388,22.000,0.000
389,22.000,0.000
390,22.000,0.000
391,22.000,0.000
392,22.000,0.000
393,22.000,0.000
394,22.000,0.000
395,22.000,0.000
396,21.300,2.214
397,19.500,4.035
398,17.000,4.372
399,19.500,4.035
400,16.400,3.921
401,16.500,3.866
402,19.600,3.864
403,18.800,4.158
404,15.400,3.534
405,16.600,3.777
406,16.100,4.122
407,16.000,4.216
408,17.200,4.131
409,16.100,4.095
410,15.500,3.440
411,15.100,3.725
412,17.700,4.547
413,19.500,4.035
414,15.700,4.373
415,15.100,3.695
416,14.200,2.821
417,16.800,4.492
418,13.500,0.850
419,15.800,4.315
420,18.600,4.427
421,18.400,4.648
422,19.400,4.195
423,18.500,4.552
424,19.400,4.248
425,17.300,4.968
426,20.100,4.012
427,20.000,4.216
428,16.800,4.517
429,21.200,2.530
430,18.300,4.785
431,19.500,4.035
432,22.000,0.000
433,17.500,4.767
434,15.700,4.398
435,19.300,4.347
436,21.000,3.162
437,22.000,0.000
438,21.100,2.846
439,21.000,3.162
440,21.100,2.846
441,20.100,4.012
442,21.000,3.162
443,21.000,3.162
444,22.000,0.000
445,21.000,3.162
446,20.200,3.795
447,21.000,3.162
448,19.100,4.677
449,22.000,0.000
450,22.000,0.000
451,21.100,2.846
452,21.100,2.846
453,22.000,0.000
454,22.000,0.000
455,22.000,0.000
456,22.000,0.000
457,22.000,0.000
458,22.000,0.000
459,22.000,0.000
460,22.000,0.000
461,22.000,0.000
462,22.000,0.000
463,22.000,0.000
464,22.000,0.000
465,22.000,0.000
466,22.000,0.000
467,22.000,0.000
468,22.000,0.000
469,22.000,0.000
470,22.000,0.000
471,22.000,0.000
472,22.000,0.000
473,22.000,0.000
474,22.000,0.000
475,22.000,0.000
476,22.000,0.000
477,21.000,3.162
478,21.100,2.846
479,21.000,3.162
480,22.000,0.000
481,22.000,0.000
482,22.000,0.000
483,22.000,0.000
484,22.000,0.000
485,22.000,0.000
486,17.600,4.671
487,18.700,4.322
488,21.100,2.846
489,19.400,4.195
490,18.500,4.528
491,18.400,4.671
492,16.000,4.190
493,16.700,4.620
494,21.100,2.846
495,22.000,0.000
496,21.100,2.846
497,21.000,3.162
498,20.200,3.824
499,19.400,4.248
500,21.100,2.846
501,22.000,0.000
502,19.400,4.195
503,20.000,4.216
504,18.400,4.648
505,22.000,0.000
506,17.800,4.442
507,17.000,4.346
508,18.600,4.402
509,21.200,2.530
510,21.200,2.530
511,20.200,3.795
512,19.500,4.035
513,18.400,4.671
514,17.300,4.084
515,17.100,4.254
516,20.100,4.012
517,18.600,4.402
518,17.900,4.358
519,20.400,3.373
520,18.000,4.269
521,20.200,3.824
522,16.200,4.050
523,18.500,4.528
524,20.400,3.406
525,19.100,4.677
526,17.700,4.572
527,17.000,4.397
528,19.300,4.373
529,21.100,2.846
530,20.100,4.012
531,20.200,3.795
532,20.400,3.373
533,20.100,4.012
534,20.200,3.824
535,19.300,4.347
536,21.100,2.846
537,22.000,0.000
538,22.000,0.000
539,21.100,2.846
540,21.100,2.846
541,22.000,0.000
542,19.300,4.373
543,21.100,2.846
544,21.100,2.846
545,21.100,2.846
546,21.100,2.846
547,21.100,2.846
548,20.200,3.795
549,18.800,4.158
550,19.400,4.195
551,19.200,4.517
552,19.500,4.089
553,17.500,4.767
554,16.100,4.122
555,18.600,4.402
556,16.400,4.835
557,16.000,4.190
558,16.300,3.974
559,16.300,4.057
560,16.900,4.483
561,16.900,4.408
562,17.300,4.057
563,17.900,4.358
564,16.100,4.095
565,18.000,4.243
566,16.600,3.777
567,16.800,4.517
568,15.700,3.401
569,16.900,4.433
570,17.000,4.320
571,18.000,4.243
572,16.100,4.149
573,16.800,4.517
574,15.900,4.254
575,15.100,3.755
576,15.500,3.504
577,14.300,2.830
578,16.600,4.671
579,15.100,3.695
580,18.600,4.452
581,16.300,3.945
582,16.900,4.408
583,15.900,3.348
584,17.000,4.346
585,17.900,4.408
586,17.000,4.346
587,18.000,4.243
588,18.200,4.022
589,17.600,4.695
590,18.800,4.158
591,17.700,4.547
592,20.300,3.592
593,16.300,3.945
594,16.800,4.517
595,19.600,3.893
596,18.700,4.270
597,17.000,4.320
598,18.600,4.452
599,17.700,4.572
600,18.000,4.243
601,17.800,4.492
602,17.800,4.467
603,16.100,4.149
604,17.300,4.111
605,16.900,4.433
606,17.600,4.671
607,17.000,4.397
608,17.600,4.648
609,17.200,4.158
610,19.300,4.373
611,21.300,2.214
612,15.900,4.228
613,17.700,4.547
614,18.400,4.695
615,16.700,4.644
616,17.800,4.442
617,17.000,4.372
618,17.500,4.767
619,16.700,4.572
620,17.400,4.858
621,17.200,4.158
622,15.200,3.615
623,17.700,4.547
624,17.800,4.442
625,17.900,4.332
626,15.800,4.290
627,16.200,4.077
628,16.300,4.001
629,17.100,4.254
630,14.600,2.757
631,17.200,4.158
632,18.600,4.402
633,16.800,4.541
634,16.900,4.458
635,15.100,3.695
636,14.900,3.843
637,19.300,4.373
638,16.900,4.458
639,16.700,4.596
640,18.500,4.528
641,16.900,4.433
642,15.700,4.373
643,15.400,3.596
644,16.800,4.541
645,14.200,2.781
646,17.300,4.084
647,16.000,4.216
648,16.800,4.517
649,16.800,4.541
650,16.000,4.190
651,17.100,4.306
652,16.300,4.057
653,16.300,4.029
654,17.000,4.372
655,16.700,4.596
656,14.900,3.784
657,16.300,4.001
658,18.200,4.050
659,16.000,4.216
660,19.300,4.373
661,15.400,3.534
662,16.600,4.671
663,16.700,4.596
664,15.800,4.341
665,17.200,4.237
666,16.100,4.122
667,15.000,3.801
668,16.700,4.596
669,15.200,3.736
670,15.700,4.423
671,17.700,4.547
672,14.800,3.824
673,15.000,3.801
674,16.500,4.767
675,14.200,2.821
676,15.400,3.565
677,15.200,3.676
678,15.800,4.367
679,16.000,4.190
680,16.200,4.158
681,15.800,4.315
682,15.900,4.280
683,15.600,4.452
684,14.800,2.781
685,18.700,4.270
686,17.000,4.346
687,16.300,3.974
688,17.200,5.073
689,19.400,4.195
690,20.200,3.824
691,22.000,0.000
692,21.200,2.530
693,19.600,3.950
694,19.700,3.713
695,19.500,4.089
696,19.000,3.887
697,16.100,4.175
698,17.300,4.084
699,16.300,4.001
700,17.900,4.358
701,17.900,4.358
702,19.000,3.887
703,19.100,3.755
704,18.900,4.040
705,17.400,4.006
706,20.300,3.592
707,18.700,4.296
708,19.600,3.893
709,18.900,4.040
710,16.900,4.408
711,16.900,4.433
712,15.900,4.254
713,16.900,4.408
714,15.400,3.502
715,15.000,3.742
716,17.400,3.978
717,19.500,4.035
718,16.300,3.974
719,20.000,4.216
720,17.900,4.408
721,16.300,4.001
722,16.100,4.122
723,15.600,3.438
724,16.300,4.057
725,19.000,3.887
726,16.500,4.790
727,16.200,4.104
728,17.100,4.280
729,14.500,2.799
730,17.200,4.158
731,14.900,3.843
732,16.400,3.921
733,14.000,2.867
734,13.600,0.966
735,14.900,3.784
736,14.200,2.821
737,17.000,4.320
738,14.700,2.751
739,17.000,4.372
740,16.300,3.974
741,16.300,5.397
742,16.300,3.974
743,15.000,3.712
744,18.700,4.296
745,15.200,3.736
746,15.000,3.742
747,15.100,3.755
748,17.000,4.372
749,17.000,4.422
750,13.700,1.059
751,16.100,4.175
752,17.600,4.648
753,13.000,0.816
754,15.900,4.228
755,17.000,4.346
756,13.900,2.885
757,15.200,3.676
758,15.900,4.254
759,15.900,4.280
760,15.900,4.254
761,16.500,4.790
762,16.400,4.858
763,14.900,3.872
764,16.100,4.122
765,15.700,4.423
766,17.600,4.695
767,20.400,3.406
768,15.700,4.423
769,17.500,4.813
770,14.900,3.872
771,17.500,4.813
772,13.700,0.949
773,15.100,3.755
774,13.900,2.998
775,16.500,4.813
776,18.400,4.648
777,15.000,3.830
778,16.500,4.767
779,16.700,4.596
780,17.700,4.572
781,18.200,4.940
782,15.800,4.341
783,18.600,4.402
784,17.300,4.990
785,16.300,4.923
786,16.400,4.858
787,16.500,4.836
788,16.800,4.590
789,15.100,3.725
790,15.800,4.367
791,17.400,4.881
792,17.900,4.408
793,17.300,4.968
794,14.700,3.917
795,18.400,4.648
796,13.400,3.098
797,15.600,4.452
798,15.700,4.398
799,14.700,3.945
800,17.200,4.211
801,15.600,4.477
802,14.300,2.869
803,15.400,3.565
804,16.100,4.175
805,16.000,4.295
806,14.100,2.846
807,16.300,3.974
808,13.600,0.699
809,13.800,3.084
810,14.700,3.917
811,16.000,4.190
812,17.100,4.280
813,15.800,4.367
814,16.900,4.508
815,16.200,4.158
816,16.500,4.767
817,17.700,4.596
818,16.100,4.149
819,17.600,4.671
820,16.900,4.483
821,16.600,4.671
822,18.500,4.552
823,15.500,3.536
824,14.800,3.853
825,16.700,4.596
826,15.200,3.736
827,17.100,4.306
828,14.900,3.814
829,17.100,4.306
830,18.300,4.809
831,16.800,4.566
832,16.900,4.483
833,16.000,4.190
834,15.900,4.306
835,18.400,4.695
836,15.500,4.528
837,20.300,3.653
838,20.200,3.824
839,17.600,4.648
840,18.500,4.552
841,15.300,3.653
842,16.700,4.596
843,15.900,4.306
844,16.200,4.131
845,17.000,4.397
846,17.900,4.383
847,17.200,4.185
848,17.000,4.346
849,18.800,4.131
850,15.900,4.358
851,17.900,4.358
852,16.400,3.921
853,15.500,3.567
854,16.200,4.077
855,15.400,3.534
856,15.000,3.771
857,18.000,4.243
858,15.300,3.622
859,20.200,3.824
860,15.100,3.695
861,17.000,4.320
862,16.600,4.719
863,16.200,4.022
864,16.200,4.077
865,16.000,4.269
866,16.500,4.743
867,16.300,3.974
868,16.400,3.921
869,16.400,4.858
870,14.900,3.814
871,12.700,0.823
872,15.400,3.596
873,16.600,4.742
874,15.300,4.644
875,13.700,3.020
876,15.500,4.528
877,15.300,4.644
878,15.200,4.709
879,14.000,3.018
880,13.200,1.033
881,14.000,2.944
882,13.900,2.923
883,15.900,4.254
884,15.600,4.477
885,15.100,3.755
886,15.800,4.315
887,15.400,4.575
888,17.300,4.990
889,16.300,4.923
890,15.600,4.477
891,14.400,4.061
892,17.500,4.790
893,17.100,5.174
894,17.200,5.073
895,17.200,5.073
896,16.400,4.904
897,15.300,4.644
898,17.500,4.790
899,18.400,4.671
900,16.300,4.945
901,15.100,4.771
902,17.100,5.174
903,18.300,4.785
904,18.300,4.785
905,19.100,4.677
906,18.100,5.043
907,19.000,4.830
908,18.100,5.043
909,19.100,4.677
910,17.500,4.790
911,20.200,3.824
912,19.100,4.677
913,20.300,3.592
914,18.000,5.185
915,19.100,4.677
916,18.100,5.043
917,19.000,4.830
918,17.100,5.174
919,19.100,4.677
920,19.200,4.517
921,18.100,5.043
922,18.200,4.940
923,22.000,0.000
924,20.000,4.216
925,20.300,3.592
926,21.100,2.846
927,21.100,2.846
928,21.000,3.162
929,22.000,0.000
930,21.000,3.162
931,21.100,2.846
932,21.300,2.214
933,21.200,2.530
934,21.000,3.162
935,22.000,0.000
936,18.300,4.855
937,20.200,3.795
938,20.000,4.216
939,20.000,4.216
940,22.000,0.000
941,22.000,0.000
942,22.000,0.000
943,20.100,4.012
944,22.000,0.000
945,20.100,4.012
946,20.100,4.012
947,21.000,3.162
948,19.300,4.373
949,20.200,3.824
950,19.500,4.035
951,16.400,4.881
952,16.400,4.858
953,18.100,5.043
954,18.100,5.043
955,16.200,5.007
956,15.500,4.577
957,17.000,5.270
958,14.300,4.084
959,15.700,4.398
960,18.200,4.917
961,16.300,4.923
962,15.300,4.644
963,16.300,4.945
964,19.100,4.677
965,19.500,4.035
966,19.200,4.517
967,17.200,5.095
968,18.200,4.917
969,18.300,4.785
970,19.000,4.830
971,20.200,3.824
972,18.300,4.809
973,18.500,4.552
974,16.500,4.767
975,16.500,4.813
976,18.100,5.043
977,21.100,2.846
978,20.200,3.795
979,19.100,4.677
980,16.400,4.904
981,15.500,4.528
982,17.500,4.767
983,17.100,5.174
984,19.100,4.677
985,18.300,4.855
986,17.200,5.073
987,16.200,5.007
988,14.300,4.084
989,17.100,5.174
990,17.100,5.174
991,18.000,5.164
992,16.200,5.007
993,14.300,4.084
994,16.400,4.835
995,16.100,5.087
996,18.500,4.552
997,18.200,4.917
998,16.200,5.007
999,18.200,4.940
1000,21.000,3.162
1001,18.200,4.917
1002,20.100,4.012
1003,18.100,5.043
1004,19.000,4.830
1005,19.000,4.830
1006,20.000,4.216
1007,19.300,4.347
1008,20.100,4.012
1009,20.000,4.216
1010,18.000,5.164
1011,19.100,4.677
1012,17.300,4.968
1013,13.600,3.026
1014,15.100,4.771
1015,15.100,4.771
1016,16.500,4.767
1017,15.700,4.373
1018,12.600,0.699
1019,15.700,4.448
1020,18.200,4.940
1021,17.400,4.881
1022,21.000,3.162
1023,20.100,4.012
1024,20.100,4.012
1025,20.400,3.406
1026,20.300,3.592
1027,21.000,3.162
1028,19.100,4.677
1029,19.100,4.677
1030,17.200,5.073
1031,19.300,4.373
1032,18.000,5.164
1033,20.000,4.216
1034,18.200,4.917
1035,18.300,4.809
1036,19.200,4.517
1037,19.100,4.677
1038,19.000,4.830
1039,20.100,4.012
1040,18.100,5.043
1041,18.300,4.809
1042,19.200,4.541
1043,17.000,5.270
1044,15.300,4.715
1045,17.100,5.174
1046,19.000,4.830
1047,18.300,4.785
1048,19.200,4.541
1049,19.000,4.830
1050,19.100,4.677
1051,20.100,4.012
1052,20.000,4.216
1053,18.100,5.043
1054,19.200,4.517
1055,20.200,3.824
1056,21.100,2.846
1057,21.000,3.162
1058,21.000,3.162
1059,22.000,0.000
1060,22.000,0.000
1061,22.000,0.000
1062,22.000,0.000
1063,22.000,0.000
1064,22.000,0.000
1065,22.000,0.000
1066,22.000,0.000
1067,22.000,0.000
1068,22.000,0.000
1069,22.000,0.000
1070,21.100,2.846
1071,22.000,0.000
1072,22.000,0.000
1073,21.000,3.162
1074,22.000,0.000
1075,20.100,4.012
1076,22.000,0.000
1077,20.000,4.216
1078,22.000,0.000
1079,20.100,4.012
1080,21.100,2.846
1081,19.300,4.373
1082,20.200,3.824
1083,20.000,4.216
1084,20.000,4.216
1085,20.100,4.012
1086,20.300,3.592
1087,19.500,4.062
1088,19.300,4.347
1089,18.100,5.043
1090,19.300,4.373
1091,19.200,4.517
1092,20.300,3.592
1093,20.200,3.824
1094,18.100,5.043
1095,19.200,4.517
1096,20.200,3.824
1097,20.100,4.012
1098,20.200,3.824
1099,17.000,5.270
1100,17.100,5.174
1101,18.400,4.695
1102,22.000,0.000
1103,20.000,4.216
1104,21.000,3.162
1105,22.000,0.000
1106,22.000,0.000
1107,22.000,0.000
1108,22.000,0.000
1109,22.000,0.000
1110,22.000,0.000
1111,20.000,6.325
1112,22.000,0.000
1113,21.000,3.162
1114,22.000,0.000
1115,22.000,0.000
1116,21.100,2.846
1117,21.000,3.162
1118,22.000,0.000
1119,21.000,3.162
1120,19.100,4.677
1121,21.100,2.846
1122,19.000,4.830
1123,20.100,4.012
1124,20.100,4.012
1125,22.000,0.000
1126,22.000,0.000
1127,22.000,0.000
1128,22.000,0.000
1129,22.000,0.000
1130,22.000,0.000
1131,21.000,3.162
1132,22.000,0.000
1133,21.000,3.162
1134,22.000,0.000
1135,22.000,0.000
1136,22.000,0.000
1137,22.000,0.000
1138,22.000,0.000
1139,22.000,0.000
1140,22.000,0.000
1141,22.000,0.000
1142,22.000,0.000
1143,22.000,0.000
1144,22.000,0.000
1145,22.000,0.000
1146,22.000,0.000
1147,22.000,0.000
1148,22.000,0.000
1149,21.300,2.214
1150,21.000,3.162
1151,22.000,0.000
1152,22.000,0.000
1153,21.000,3.162
1154,22.000,0.000
1155,21.100,2.846
1156,22.000,0.000
1157,22.000,0.000
1158,22.000,0.000
1159,22.000,0.000
1160,22.000,0.000
1161,22.000,0.000
1162,22.000,0.000
1163,22.000,0.000
1164,22.000,0.000
1165,22.000,0.000
1166,21.000,3.162
1167,20.300,3.653
1168,21.000,3.162
1169,21.000,3.162
1170,22.000,0.000
1171,22.000,0.000
1172,21.000,3.162
1173,22.000,0.000
1174,21.000,3.162
1175,21.000,3.162
1176,21.100,2.846
1177,21.100,2.846
1178,21.200,2.530
1179,21.100,2.846
1180,21.000,3.162
1181,21.000,3.162
1182,21.000,3.162
1183,20.000,4.216
1184,21.000,3.162
1185,22.000,0.000
1186,22.000,0.000
1187,21.000,3.162
1188,21.000,3.162
1189,21.000,3.162
1190,19.100,4.677
1191,21.000,3.162
1192,19.100,4.677
1193,20.100,4.012
1194,21.000,3.162
1195,20.000,4.216
1196,19.000,4.830
1197,21.100,2.846
1198,17.300,4.968
1199,19.200,4.517
1200,16.400,4.858
1201,18.100,5.043
1202,16.300,4.923
1203,14.200,4.131
1204,17.100,5.174
1205,18.200,4.917
1206,17.200,5.073
1207,18.100,5.043
1208,18.400,4.671
1209,16.300,4.945
1210,18.200,4.917
1211,21.000,3.162
1212,21.100,2.846
1213,18.300,4.809
1214,18.300,4.809
1215,17.400,4.858
1216,15.600,4.477
1217,14.600,3.978
1218,17.200,5.095
1219,17.200,5.095
1220,14.700,3.889
1221,15.300,4.644
1222,16.400,4.858
1223,16.300,4.923
1224,17.400,4.881
1225,15.600,4.477
1226,17.200,5.073
1227,14.500,4.007
1228,14.300,4.111
1229,14.400,4.033
1230,14.600,3.950
1231,15.700,4.398
1232,14.700,3.974
1233,19.200,4.517
1234,17.100,5.174
1235,16.500,4.767
1236,18.400,4.671
1237,17.300,4.990
1238,15.300,4.644
1239,16.400,4.835
1240,18.300,4.809
1241,19.200,4.541
1242,19.000,4.830
1243,17.200,5.073
1244,18.200,4.917
1245,19.300,4.373
1246,19.400,4.195
1247,19.200,4.517
1248,19.300,4.373
1249,16.500,4.836
1250,17.400,4.881
1251,15.100,4.771
1252,17.200,5.073
1253,20.200,3.824
1254,19.200,4.517
1255,17.300,4.990
1256,19.000,4.830
1257,19.200,4.517
1258,16.400,4.835
1259,21.000,3.162
1260,19.300,4.373
1261,18.000,5.164
1262,14.600,3.950
1263,16.600,4.695
1264,18.200,4.917
1265,17.400,4.881
1266,17.200,5.073
1267,13.400,3.098
1268,14.600,3.950
1269,15.400,4.575
1270,13.400,3.062
1271,16.400,4.858
1272,15.400,4.600
1273,14.500,3.979
1274,14.600,3.978
1275,12.600,0.699
1276,13.700,2.946
1277,15.000,3.771
1278,16.300,4.923
1279,15.600,4.526
1280,13.600,3.026
1281,17.500,4.743
1282,14.500,3.979
1283,14.800,3.882
1284,15.700,4.398
1285,16.300,4.945
1286,15.300,4.668
1287,14.500,4.007
1288,16.300,4.945
1289,14.800,3.882
1290,13.900,2.961
1291,13.400,3.134
1292,13.700,3.057
1293,13.900,2.846
1294,15.500,4.528
1295,14.000,2.944
1296,15.000,3.771
1297,14.800,3.853
1298,14.700,3.917
1299,15.600,4.427
1300,13.800,2.974
1301,15.000,3.742
1302,13.500,3.064
1303,12.800,0.919
1304,13.900,2.998
1305,13.100,0.994
1306,15.100,3.814
1307,13.100,0.876
1308,13.800,2.936
1309,13.200,3.120
1310,16.100,4.149
1311,13.000,0.943
1312,13.800,2.974
1313,14.100,2.923
1314,15.300,3.592
1315,16.200,4.050
1316,15.100,3.695
1317,14.000,3.018
1318,13.000,0.816
1319,16.800,4.517
1320,13.200,0.789
1321,14.100,2.923
1322,12.700,0.823
1323,16.100,4.175
1324,15.200,4.733
1325,14.800,3.853
1326,14.700,3.945
1327,16.700,4.596
1328,14.100,2.923
1329,14.200,2.860
1330,15.000,3.801
1331,18.600,4.402
1332,15.800,4.341
1333,14.000,3.055
1334,16.800,5.750
1335,14.500,4.062
1336,17.300,4.990
1337,15.500,4.528
1338,14.600,3.950
1339,13.600,3.026
1340,14.800,3.853
1341,18.200,4.940
1342,13.600,3.026
1343,14.800,3.910
1344,17.400,4.926
1345,17.300,4.990
1346,17.200,5.073
1347,16.500,4.790
1348,18.200,4.917
1349,20.200,3.824
1350,16.100,5.087
1351,18.100,5.043
1352,16.200,5.007
1353,15.200,4.709
1354,19.100,4.677
1355,17.100,5.174
1356,18.300,4.785
1357,16.200,5.029
1358,16.600,4.719
1359,14.400,4.061
